date,volume,open,open_difference_daily,open_difference_daily_percentage,open_difference_weekly,open_difference_weekly_percentage,close,close_difference_daily,close_difference_daily_percentage,close_difference_weekly,close_difference_weekly_percentage,low,low_difference_daily,low_difference_daily_percentage,low_difference_weekly,low_difference_weekly_percentage,high,high_difference_daily,high_difference_daily_percentage,high_difference_weekly,high_difference_weekly_percentage
2018/05/08,3264436.0000,238.2400,2.24,0.9492,0.73,0.3074,237.0000,-0.2,-0.0843,0.33,0.1394,236.0000,0.725,0.3082,2.04,0.8719,240.6600,2.4901,1.0455,2.76,1.1602
2018/05/09,2432665.0000,237.9800,-0.26,-0.1091,1.38,0.5833,241.7300,4.73,1.9958,7.68,3.2814,237.2480,1.248,0.5288,3.828,1.64,242.0500,1.39,0.5776,4.145,1.7423
2018/05/10,2596208.0000,242.1100,4.13,1.7354,9.66,4.1557,243.4400,1.71,0.7074,10.03,4.2972,240.1644,2.9164,1.2293,12.7644,5.6132,245.4200,3.37,1.3923,11.42,4.8803
2018/05/11,1537955.0000,243.4400,1.33,0.5493,11.13,4.791,242.9200,-0.52,-0.2136,7.98,3.3966,241.7100,1.5456,0.6436,9.43,4.0598,244.9100,-0.51,-0.2078,8.12,3.4292
2018/05/14,1927123.0000,243.6000,0.16,0.0657,7.6,3.2203,243.9100,0.99,0.4075,6.71,2.8288,243.5000,1.79,0.7406,8.225,3.4959,245.8800,0.97,0.3961,7.7101,3.2372
2018/05/15,2165485.0000,243.0000,-0.6,-0.2463,4.76,1.998,241.5600,-2.35,-0.9635,4.56,1.9241,240.6700,-2.83,-1.1622,4.67,1.9788,243.9500,-1.93,-0.7849,3.29,1.3671
2018/05/16,1964294.0000,241.2700,-1.73,-0.7119,3.29,1.3825,240.9600,-0.6,-0.2484,-0.77,-0.3185,240.5900,-0.08,-0.0332,3.342,1.4087,241.8400,-2.11,-0.8649,-0.21,-0.0868
2018/05/17,2425789.0000,240.4200,-0.85,-0.3523,-1.69,-0.698,239.1000,-1.86,-0.7719,-4.34,-1.7828,238.7800,-1.81,-0.7523,-1.3844,-0.5764,242.4400,0.6,0.2481,-2.98,-1.2142
2018/05/18,2697957.0000,238.1000,-2.32,-0.965,-5.34,-2.1936,237.0000,-2.1,-0.8783,-5.92,-2.437,236.8700,-1.91,-0.7999,-4.84,-2.0024,238.7400,-3.7,-1.5262,-6.17,-2.5193
2018/05/21,1951671.0000,239.1000,1.0,0.42,-4.5,-1.8473,237.7000,0.7,0.2954,-6.21,-2.546,237.3200,0.45,0.19,-6.18,-2.538,240.0700,1.33,0.5571,-5.81,-2.3629
2018/05/22,2545518.0000,238.7000,-0.4,-0.1673,-4.3,-1.7695,238.0000,0.3,0.1262,-3.56,-1.4738,237.9800,0.66,0.2781,-2.69,-1.1177,240.6990,0.629,0.262,-3.251,-1.3327
2018/05/23,3109972.0000,236.8800,-1.82,-0.7625,-4.39,-1.8195,237.8100,-0.19,-0.0798,-3.15,-1.3073,234.3800,-3.6,-1.5127,-6.21,-2.5812,237.8700,-2.829,-1.1753,-3.97,-1.6416
2018/05/24,2305727.0000,236.6000,-0.28,-0.1182,-3.82,-1.5889,236.1000,-1.71,-0.7191,-3.0,-1.2547,233.6500,-0.73,-0.3115,-5.13,-2.1484,237.1700,-0.7,-0.2943,-5.27,-2.1737
2018/05/25,1984327.0000,235.0000,-1.6,-0.6762,-3.1,-1.302,235.0100,-1.09,-0.4617,-1.99,-0.8397,234.2800,0.63,0.2696,-2.59,-1.0934,236.1200,-1.05,-0.4427,-2.62,-1.0974
2018/05/29,5314463.0000,231.5200,-3.48,-1.4809,-7.58,-3.1702,227.0300,-7.98,-3.3956,-10.67,-4.4889,225.0200,-9.26,-3.9525,-12.3,-5.1829,232.4700,-3.65,-1.5458,-7.6,-3.1657
2018/05/30,3347306.0000,228.9400,-2.58,-1.1144,-9.76,-4.0888,229.1600,2.13,0.9382,-8.84,-3.7143,226.2800,1.26,0.56,-11.7,-4.9164,229.6660,-2.804,-1.2062,-11.033,-4.5837
2018/05/31,5333745.0000,227.3400,-1.6,-0.6989,-9.54,-4.0274,225.8800,-3.28,-1.4313,-11.93,-5.0166,224.0900,-2.19,-0.9678,-10.29,-4.3903,228.1100,-1.556,-0.6775,-9.76,-4.1031
2018/06/01,3328574.0000,228.4000,1.06,0.4663,-8.2,-3.4658,228.3500,2.47,1.0935,-7.75,-3.2825,228.0900,4.0,1.785,-5.56,-2.3796,230.2500,2.14,0.9381,-6.92,-2.9177
2018/06/04,2130364.0000,230.3500,1.95,0.8538,-4.65,-1.9787,229.8900,1.54,0.6744,-5.12,-2.1786,228.9500,0.86,0.377,-5.33,-2.2751,231.1500,0.9,0.3909,-4.97,-2.1049
2018/06/05,1984388.0000,228.9400,-1.41,-0.6121,-2.58,-1.1144,228.3400,-1.55,-0.6742,1.31,0.577,227.2900,-1.66,-0.725,2.27,1.0088,229.3400,-1.81,-0.783,-3.13,-1.3464
2018/06/06,2564433.0000,229.8500,0.91,0.3975,0.91,0.3975,232.2300,3.89,1.7036,3.07,1.3397,229.3600,2.07,0.9107,3.08,1.3611,232.5800,3.24,1.4127,2.914,1.2688
2018/06/07,2904601.0000,233.8900,4.04,1.7577,6.55,2.8811,233.4500,1.22,0.5253,7.57,3.3513,232.5400,3.18,1.3865,8.45,3.7708,235.9200,3.34,1.4361,7.81,3.4238
2018/06/08,2252861.0000,233.0000,-0.89,-0.3805,4.6,2.014,233.3900,-0.06,-0.0257,5.04,2.2071,232.3500,-0.19,-0.0817,4.26,1.8677,234.2699,-1.6501,-0.6994,4.0199,1.7459
2018/06/11,1893345.0000,234.6200,1.62,0.6953,4.27,1.8537,234.0900,0.7,0.2999,4.2,1.827,233.5850,1.235,0.5315,4.635,2.0245,235.1600,0.8901,0.3799,4.01,1.7348
2018/06/12,2079369.0000,234.1200,-0.5,-0.2131,5.18,2.2626,232.6300,-1.46,-0.6237,4.29,1.8788,231.8600,-1.725,-0.7385,4.57,2.0106,235.2300,0.07,0.0298,5.89,2.5682
2018/06/13,3629283.0000,233.6500,-0.47,-0.2008,3.8,1.6533,233.8300,1.2,0.5158,1.6,0.689,233.1000,1.24,0.5348,3.74,1.6306,238.2300,3.0,1.2753,5.65,2.4293
2018/06/14,2894997.0000,235.8700,2.22,0.9501,1.98,0.8466,233.6500,-0.18,-0.077,0.2,0.0857,232.5900,-0.51,-0.2188,0.05,0.0215,235.8900,-2.34,-0.9822,-0.03,-0.0127
2018/06/15,4735816.0000,231.5000,-4.37,-1.8527,-1.5,-0.6438,231.9200,-1.73,-0.7404,-1.47,-0.6298,229.8400,-2.75,-1.1823,-2.51,-1.0803,233.1500,-2.74,-1.1616,-1.1199,-0.478
2018/06/18,2321684.0000,230.2000,-1.3,-0.5616,-4.42,-1.8839,231.3900,-0.53,-0.2285,-2.7,-1.1534,229.1500,-0.69,-0.3002,-4.435,-1.8987,231.6700,-1.48,-0.6348,-3.49,-1.4841
2018/06/19,3323671.0000,228.2200,-1.98,-0.8601,-5.9,-2.5201,228.3200,-3.07,-1.3268,-4.31,-1.8527,226.1603,-2.9897,-1.3047,-5.6997,-2.4583,229.0400,-2.63,-1.1352,-6.19,-2.6315
2018/06/20,2676747.0000,229.9200,1.7,0.7449,-3.73,-1.5964,227.8200,-0.5,-0.219,-6.01,-2.5702,226.9618,0.8015,0.3544,-6.1382,-2.6333,229.9400,0.9,0.3929,-8.29,-3.4798
2018/06/21,3093935.0000,226.3900,-3.53,-1.5353,-9.48,-4.0192,226.9800,-0.84,-0.3687,-6.67,-2.8547,224.5686,-2.3932,-1.0545,-8.0214,-3.4487,228.4300,-1.51,-0.6567,-7.46,-3.1625
2018/06/22,2891148.0000,227.7800,1.39,0.614,-3.72,-1.6069,226.0200,-0.96,-0.4229,-5.9,-2.544,225.5800,1.0114,0.4504,-4.26,-1.8535,230.4999,2.0699,0.9061,-2.6501,-1.1367
2018/06/25,3817262.0000,224.5000,-3.28,-1.44,-5.7,-2.4761,221.5400,-4.48,-1.9821,-9.85,-4.2569,220.3900,-5.19,-2.3007,-8.76,-3.8228,225.1352,-5.3647,-2.3274,-6.5348,-2.8207
2018/06/26,2690340.0000,221.7800,-2.72,-1.2116,-6.44,-2.8218,221.5800,0.04,0.0181,-6.74,-2.952,219.1204,-1.2696,-0.5761,-7.0399,-3.1128,222.8000,-2.3352,-1.0372,-6.24,-2.7244
2018/06/27,3100957.0000,221.4800,-0.3,-0.1353,-8.44,-3.6708,220.1800,-1.4,-0.6318,-7.64,-3.3535,220.1400,1.0196,0.4653,-6.8218,-3.0057,225.4700,2.67,1.1984,-4.47,-1.944
2018/06/28,3067355.0000,220.2500,-1.23,-0.5554,-6.14,-2.7121,223.4200,3.24,1.4715,-3.56,-1.5684,219.5800,-0.56,-0.2544,-4.9886,-2.2214,224.6600,-0.81,-0.3592,-3.77,-1.6504
2018/06/29,3393555.0000,224.4000,4.15,1.8842,-3.38,-1.4839,220.5700,-2.85,-1.2756,-5.45,-2.4113,220.4500,0.87,0.3962,-5.13,-2.2741,225.1700,0.51,0.227,-5.3299,-2.3123
2018/07/02,1720035.0000,219.7500,-4.65,-2.0722,-4.75,-2.1158,223.2600,2.69,1.2196,1.72,0.7764,218.8901,-1.5599,-0.7076,-1.4999,-0.6806,223.3400,-1.83,-0.8127,-1.7952,-0.7974
2018/07/03,1204376.0000,224.4600,4.71,2.1433,2.68,1.2084,220.3800,-2.88,-1.29,-1.2,-0.5416,219.9900,1.0999,0.5025,0.8696,0.3969,224.6400,1.3,0.5821,1.84,0.8259
2018/07/05,2212607.0000,221.5000,-2.96,-1.3187,0.02,0.009,220.7400,0.36,0.1634,0.56,0.2543,219.7800,-0.21,-0.0955,-0.36,-0.1635,222.1400,-2.5,-1.1129,-3.33,-1.4769
2018/07/06,1846228.0000,220.5400,-0.96,-0.4334,0.29,0.1317,221.7900,1.05,0.4757,-1.63,-0.7296,219.8800,0.1,0.0455,0.3,0.1366,223.2000,1.06,0.4772,-1.46,-0.6499
2018/07/09,2741739.0000,223.3600,2.82,1.2787,-1.04,-0.4635,227.9900,6.2,2.7954,7.42,3.364,223.0000,3.12,1.419,2.55,1.1567,228.2000,5.0,2.2401,3.03,1.3456
2018/07/10,2522405.0000,228.0000,4.64,2.0774,8.25,3.7543,226.8500,-1.14,-0.5,3.59,1.608,225.8486,2.8486,1.2774,6.9585,3.179,228.8700,0.67,0.2936,5.53,2.476
2018/07/11,2525801.0000,225.7600,-2.24,-0.9825,1.3,0.5792,225.6600,-1.19,-0.5246,5.28,2.3959,225.2000,-0.6486,-0.2872,5.21,2.3683,227.2500,-1.62,-0.7078,2.61,1.1619
2018/07/12,2221049.0000,227.6400,1.88,0.8327,6.14,2.772,227.2200,1.56,0.6913,6.48,2.9356,225.7701,0.5701,0.2532,5.9901,2.7255,227.8000,0.55,0.242,5.66,2.5479
2018/07/13,2541475.0000,226.6300,-1.01,-0.4437,6.09,2.7614,226.4100,-0.81,-0.3565,4.62,2.0831,223.9300,-1.8401,-0.815,4.05,1.8419,228.6200,0.82,0.36,5.42,2.4283
2018/07/16,3266628.0000,227.2000,0.57,0.2515,3.84,1.7192,231.4400,5.03,2.2216,3.45,1.5132,226.7400,2.81,1.2549,3.74,1.6771,231.4400,2.82,1.2335,3.24,1.4198
2018/07/17,9276300.0000,231.4800,4.28,1.8838,3.48,1.5263,231.0200,-0.42,-0.1815,4.17,1.8382,226.8700,0.13,0.0573,1.0214,0.4522,233.2300,1.79,0.7734,4.36,1.905
2018/07/18,6146231.0000,232.3400,0.86,0.3715,6.58,2.9146,231.2400,0.22,0.0952,5.58,2.4727,230.1500,3.28,1.4458,4.95,2.198,233.7200,0.49,0.2101,6.47,2.8471
2018/07/19,4638340.0000,231.1100,-1.23,-0.5294,3.47,1.5243,229.6300,-1.61,-0.6962,2.41,1.0606,228.9800,-1.17,-0.5084,3.2099,1.4218,231.9900,-1.73,-0.7402,4.19,1.8393
2018/07/20,2683069.0000,229.0100,-2.1,-0.9087,2.38,1.0502,231.6900,2.06,0.8971,5.28,2.3321,228.8000,-0.18,-0.0786,4.87,2.1748,232.0500,0.06,0.0259,3.43,1.5003
2018/07/23,2788420.0000,231.8000,2.79,1.2183,4.6,2.0246,233.7600,2.07,0.8934,2.32,1.0024,231.7200,2.92,1.2762,4.98,2.1963,234.8600,2.81,1.2109,3.42,1.4777
2018/07/24,2887267.0000,234.7500,2.95,1.2726,3.27,1.4126,235.8800,2.12,0.9069,4.86,2.1037,234.3400,2.62,1.1307,7.47,3.2926,237.4800,2.62,1.1156,4.25,1.8222
2018/07/25,2176071.0000,235.0100,0.26,0.1108,2.67,1.1492,236.6900,0.81,0.3434,5.45,2.3569,233.9500,-0.39,-0.1664,3.8,1.6511,236.8500,-0.63,-0.2653,3.13,1.3392
2018/07/26,1884749.0000,237.0000,1.99,0.8468,5.89,2.5486,237.1100,0.42,0.1774,7.48,3.2574,236.4300,2.48,1.0601,7.45,3.2536,238.3350,1.485,0.627,6.345,2.735
2018/07/27,1998179.0000,237.9600,0.96,0.4051,8.95,3.9081,237.6400,0.53,0.2235,5.95,2.5681,235.9900,-0.44,-0.1861,7.19,3.1425,238.8000,0.465,0.1951,6.75,2.9089
2018/07/30,2454099.0000,238.0000,0.04,0.0168,6.2,2.6747,238.9500,1.31,0.5513,5.19,2.2202,236.8900,0.9,0.3814,5.17,2.2311,239.7300,0.93,0.3894,4.87,2.0736
2018/07/31,2503693.0000,239.5000,1.5,0.6303,4.75,2.0234,237.4300,-1.52,-0.6361,1.55,0.6571,236.5500,-0.34,-0.1435,2.21,0.9431,239.5000,-0.23,-0.0959,2.02,0.8506
2018/08/01,2510502.0000,238.5000,-1.0,-0.4175,3.49,1.485,236.0400,-1.39,-0.5854,-0.65,-0.2746,235.7800,-0.77,-0.3255,1.83,0.7822,239.4000,-0.1,-0.0418,2.55,1.0766
2018/08/02,2579701.0000,233.9300,-4.57,-1.9161,-3.07,-1.2954,233.9900,-2.05,-0.8685,-3.12,-1.3158,232.7700,-3.01,-1.2766,-3.66,-1.548,235.2100,-4.19,-1.7502,-3.125,-1.3112
2018/08/03,3053060.0000,234.4400,0.51,0.218,-3.52,-1.4792,234.0900,0.1,0.0427,-3.55,-1.4939,233.4900,0.72,0.3093,-2.5,-1.0594,235.5200,0.31,0.1318,-3.28,-1.3735
2018/08/06,2259594.0000,234.1400,-0.3,-0.128,-3.86,-1.6218,235.9300,1.84,0.786,-3.02,-1.2639,234.0300,0.54,0.2313,-2.86,-1.2073,236.9800,1.46,0.6199,-2.75,-1.1471
2018/08/07,2399530.0000,237.2500,3.11,1.3283,-2.25,-0.9395,237.8300,1.9,0.8053,0.4,0.1685,236.4900,2.46,1.0511,-0.06,-0.0254,239.4600,2.48,1.0465,-0.04,-0.0167
2018/08/08,2522203.0000,238.1200,0.87,0.3667,-0.38,-0.1593,236.3700,-1.46,-0.6139,0.33,0.1398,236.2300,-0.26,-0.1099,0.45,0.1909,239.1600,-0.3,-0.1253,-0.24,-0.1003
2018/08/09,2951918.0000,236.3500,-1.77,-0.7433,2.42,1.0345,233.7800,-2.59,-1.0957,-0.21,-0.0897,233.3900,-2.84,-1.2022,0.62,0.2664,236.8450,-2.315,-0.968,1.635,0.6951
2018/08/10,3862371.0000,230.9700,-5.38,-2.2763,-3.47,-1.4801,229.6100,-4.17,-1.7837,-4.48,-1.9138,228.1100,-5.28,-2.2623,-5.38,-2.3042,231.4550,-5.39,-2.2757,-4.065,-1.726
2018/08/13,2662652.0000,229.4900,-1.48,-0.6408,-4.65,-1.986,226.8600,-2.75,-1.1977,-9.07,-3.8444,226.5700,-1.54,-0.6751,-7.46,-3.1876,229.8900,-1.565,-0.6762,-7.09,-2.9918
2018/08/14,2355535.0000,227.3500,-2.14,-0.9325,-9.9,-4.1728,229.5600,2.7,1.1902,-8.27,-3.4773,227.3000,0.73,0.3222,-9.19,-3.886,230.3700,0.48,0.2088,-9.09,-3.796
2018/08/15,3218434.0000,229.3500,2.0,0.8797,-8.77,-3.683,229.2500,-0.31,-0.135,-7.12,-3.0122,228.3100,1.01,0.4443,-7.92,-3.3527,231.5400,1.17,0.5079,-7.62,-3.1862
2018/08/16,2435844.0000,230.6700,1.32,0.5755,-5.68,-2.4032,233.0000,3.75,1.6358,-0.78,-0.3336,230.4500,2.14,0.9373,-2.94,-1.2597,233.2900,1.75,0.7558,-3.555,-1.501
2018/08/17,2107175.0000,232.5100,1.84,0.7977,1.54,0.6668,233.3800,0.38,0.1631,3.77,1.6419,231.6400,1.19,0.5164,3.53,1.5475,233.7200,0.43,0.1843,2.265,0.9786
2018/08/20,2604859.0000,234.1300,1.62,0.6967,4.64,2.0219,235.7800,2.4,1.0284,8.92,3.9319,234.0750,2.435,1.0512,7.505,3.3124,235.9750,2.255,0.9648,6.085,2.6469
2018/08/21,2433182.0000,235.2900,1.16,0.4955,7.94,3.4924,238.6500,2.87,1.2172,9.09,3.9597,235.2900,1.215,0.5191,7.99,3.5152,239.5300,3.555,1.5065,9.16,3.9762
2018/08/22,1870840.0000,237.8900,2.6,1.105,8.54,3.7236,239.3400,0.69,0.2891,10.09,4.4013,237.5800,2.29,0.9733,9.27,4.0603,239.6700,0.14,0.0584,8.13,3.5113
2018/08/23,2064737.0000,239.0500,1.16,0.4876,8.38,3.6329,236.3400,-3.0,-1.2534,3.34,1.4335,235.8400,-1.74,-0.7324,5.39,2.3389,239.2800,-0.39,-0.1627,5.99,2.5676
2018/08/24,1948096.0000,237.3600,-1.69,-0.707,4.85,2.0859,235.1100,-1.23,-0.5204,1.73,0.7413,234.7000,-1.14,-0.4834,3.06,1.321,237.8000,-1.48,-0.6185,4.08,1.7457
2018/08/27,4105355.0000,236.9900,-0.37,-0.1559,2.86,1.2215,242.6000,7.49,3.1857,6.82,2.8925,236.5600,1.86,0.7925,2.485,1.0616,243.6500,5.85,2.4601,7.675,3.2525
2018/08/28,2950916.0000,243.0600,6.07,2.5613,7.77,3.3023,242.3700,-0.23,-0.0948,3.72,1.5588,241.5900,5.03,2.1263,6.3,2.6775,245.0800,1.43,0.5869,5.55,2.317
2018/08/29,1911601.0000,242.0500,-1.01,-0.4155,4.16,1.7487,241.4000,-0.97,-0.4002,2.06,0.8607,240.3100,-1.28,-0.5298,2.73,1.1491,242.7900,-2.29,-0.9344,3.12,1.3018
2018/08/30,1963697.0000,240.8000,-1.25,-0.5164,1.75,0.7321,239.4000,-2.0,-0.8285,3.06,1.2947,238.6800,-1.63,-0.6783,2.84,1.2042,241.1200,-1.67,-0.6878,1.84,0.769
2018/08/31,1965271.0000,238.9400,-1.86,-0.7724,1.58,0.6657,237.8100,-1.59,-0.6642,2.7,1.1484,237.1200,-1.56,-0.6536,2.42,1.0311,239.3500,-1.77,-0.7341,1.55,0.6518
2018/09/04,2083423.0000,237.7600,-1.18,-0.4938,0.77,0.3249,237.6600,-0.15,-0.0631,-4.94,-2.0363,234.5900,-2.53,-1.067,-1.97,-0.8328,238.1200,-1.23,-0.5139,-5.53,-2.2696
2018/09/05,2091991.0000,237.0100,-0.75,-0.3154,-6.05,-2.4891,237.5600,-0.1,-0.0421,-4.81,-1.9846,236.1700,1.58,0.6735,-5.42,-2.2435,239.4497,1.3297,0.5584,-5.6303,-2.2973
2018/09/06,2651375.0000,237.0000,-0.01,-0.0042,-5.05,-2.0863,234.5200,-3.04,-1.2797,-6.88,-2.85,233.8800,-2.29,-0.9696,-6.43,-2.6757,238.6300,-0.8197,-0.3423,-4.16,-1.7134
2018/09/07,1952820.0000,235.0500,-1.95,-0.8228,-5.75,-2.3879,233.9100,-0.61,-0.2601,-5.49,-2.2932,232.6800,-1.2,-0.5131,-6.0,-2.5138,235.6400,-2.99,-1.253,-5.48,-2.2727
2018/09/10,1947771.0000,235.0100,-0.04,-0.017,-3.93,-1.6448,231.9100,-2.0,-0.855,-5.9,-2.481,231.7400,-0.94,-0.404,-5.38,-2.2689,235.5000,-0.14,-0.0594,-3.85,-1.6085
2018/09/11,2719422.0000,230.6700,-4.34,-1.8467,-7.09,-2.982,230.2100,-1.7,-0.733,-7.45,-3.1347,228.6600,-3.08,-1.3291,-5.93,-2.5278,231.6500,-3.85,-1.6348,-6.47,-2.7171
2018/09/12,3576517.0000,230.9100,0.24,0.104,-6.1,-2.5737,228.1500,-2.06,-0.8948,-9.41,-3.9611,227.3017,-1.3583,-0.594,-8.8683,-3.755,231.9900,0.34,0.1468,-7.4597,-3.1154
2018/09/13,2997423.0000,229.5000,-1.41,-0.6106,-7.5,-3.1646,228.3300,0.18,0.0789,-6.19,-2.6394,227.5700,0.2683,0.118,-6.31,-2.698,229.8500,-2.14,-0.9225,-8.78,-3.6793
2018/09/14,2174722.0000,229.0800,-0.42,-0.183,-5.97,-2.5399,229.2400,0.91,0.3985,-4.67,-1.9965,228.7600,1.19,0.5229,-3.92,-1.6847,230.5500,0.7,0.3045,-5.09,-2.1601
2018/09/17,1917774.0000,229.4000,0.32,0.1397,-5.61,-2.3871,227.8900,-1.35,-0.5889,-4.02,-1.7334,227.3000,-1.46,-0.6382,-4.44,-1.9159,230.1600,-0.39,-0.1692,-5.34,-2.2675
2018/09/18,2496282.0000,228.3500,-1.05,-0.4577,-2.32,-1.0058,228.8900,1.0,0.4388,-1.32,-0.5734,226.5700,-0.73,-0.3212,-2.09,-0.914,229.4000,-0.76,-0.3302,-2.25,-0.9713
2018/09/19,3715088.0000,229.9000,1.55,0.6788,-1.01,-0.4374,235.5800,6.69,2.9228,7.43,3.2566,229.5200,2.95,1.302,2.2183,0.9759,236.2800,6.88,2.9991,4.29,1.8492
2018/09/20,2501636.0000,237.0000,7.1,3.0883,7.5,3.268,237.4000,1.82,0.7726,9.07,3.9723,236.0300,6.51,2.8364,8.46,3.7175,238.5100,2.23,0.9438,8.66,3.7677
2018/09/21,3759794.0000,238.0600,1.06,0.4473,8.98,3.92,235.3400,-2.06,-0.8677,6.1,2.661,234.8300,-1.2,-0.5084,6.07,2.6534,238.5200,0.01,0.0042,7.97,3.457
2018/09/24,2056334.0000,234.7400,-3.32,-1.3946,5.34,2.3278,232.9000,-2.44,-1.0368,5.01,2.1984,232.2400,-2.59,-1.1029,4.94,2.1733,235.7400,-2.78,-1.1655,5.58,2.4244
2018/09/25,2003248.0000,234.6400,-0.1,-0.0426,6.29,2.7545,232.5000,-0.4,-0.1717,3.61,1.5772,232.2250,-0.015,-0.0065,5.655,2.4959,234.6400,-1.1,-0.4666,5.24,2.2842
2018/09/26,2370204.0000,232.9600,-1.68,-0.716,3.06,1.331,228.8800,-3.62,-1.557,-6.7,-2.844,228.2400,-3.985,-1.716,-1.28,-0.5577,233.0000,-1.64,-0.6989,-3.28,-1.3882
2018/09/27,2450842.0000,228.7700,-4.19,-1.7986,-8.23,-3.4726,227.7400,-1.14,-0.4981,-9.66,-4.0691,227.5200,-0.72,-0.3155,-8.51,-3.6055,229.8500,-3.15,-1.3519,-8.66,-3.6309
2018/09/28,3096236.0000,225.7500,-3.02,-1.3201,-12.31,-5.171,224.2400,-3.5,-1.5368,-11.1,-4.7166,223.8000,-3.72,-1.635,-11.03,-4.697,227.4000,-2.45,-1.0659,-11.12,-4.6621
2018/10/01,2451283.0000,226.2200,0.47,0.2082,-8.52,-3.6295,225.3300,1.09,0.4861,-7.57,-3.2503,225.0000,1.2,0.5362,-7.24,-3.1175,227.5900,0.19,0.0836,-8.15,-3.4572
2018/10/02,2272226.0000,225.2800,-0.94,-0.4155,-9.36,-3.9891,226.0700,0.74,0.3284,-6.43,-2.7656,223.9700,-1.03,-0.4578,-8.255,-3.5547,226.3300,-1.26,-0.5536,-8.31,-3.5416
2018/10/03,2573739.0000,227.7500,2.47,1.0964,-5.21,-2.2364,227.7800,1.71,0.7564,-1.1,-0.4806,226.5800,2.61,1.1653,-1.66,-0.7273,229.7700,3.44,1.5199,-3.23,-1.3863
2018/10/04,2903563.0000,229.2600,1.51,0.663,0.49,0.2142,227.4800,-0.3,-0.1317,-0.26,-0.1142,225.3900,-1.19,-0.5252,-2.13,-0.9362,231.4000,1.63,0.7094,1.55,0.6744
2018/10/05,1722399.0000,228.0000,-1.26,-0.5496,2.25,0.9967,225.7100,-1.77,-0.7781,1.47,0.6555,224.2100,-1.18,-0.5235,0.41,0.1832,228.4100,-2.99,-1.2921,1.01,0.4442
2018/10/08,2522510.0000,224.2600,-3.74,-1.6404,-1.96,-0.8664,225.3500,-0.36,-0.1595,0.02,0.0089,222.5000,-1.71,-0.7627,-2.5,-1.1111,226.9170,-1.493,-0.6536,-0.673,-0.2957
2018/10/09,1862829.0000,224.9900,0.73,0.3255,-0.29,-0.1287,222.9100,-2.44,-1.0828,-3.16,-1.3978,222.5300,0.03,0.0135,-1.44,-0.6429,225.1200,-1.797,-0.7919,-1.21,-0.5346
2018/10/10,3923539.0000,223.2400,-1.75,-0.7778,-4.51,-1.9802,214.8900,-8.02,-3.5979,-12.89,-5.659,214.5600,-7.97,-3.5815,-12.02,-5.305,223.6400,-1.48,-0.6574,-6.13,-2.6679
2018/10/11,6214321.0000,214.2000,-9.04,-4.0495,-15.06,-6.569,212.9700,-1.92,-0.8935,-14.51,-6.3786,210.9500,-3.61,-1.6825,-14.44,-6.4067,216.0300,-7.61,-3.4028,-15.37,-6.6422
2018/10/12,4159038.0000,217.0000,2.8,1.3072,-11.0,-4.8246,213.8700,0.9,0.4226,-11.84,-5.2457,211.4600,0.51,0.2418,-12.75,-5.6866,217.9800,1.95,0.9027,-10.43,-4.5663
2018/10/15,3332860.0000,214.4500,-2.55,-1.1751,-9.81,-4.3744,215.2200,1.35,0.6312,-10.13,-4.4952,213.0500,1.59,0.7519,-9.45,-4.2472,217.1400,-0.84,-0.3854,-9.777,-4.3086
2018/10/16,5922082.0000,219.3500,4.9,2.2849,-5.64,-2.5068,221.7000,6.48,3.0109,-1.21,-0.5428,216.3005,3.2505,1.5257,-6.2295,-2.7994,222.0000,4.86,2.2382,-3.12,-1.3859
2018/10/17,4952907.0000,220.5300,1.18,0.538,-2.71,-1.2139,228.2800,6.58,2.968,13.39,6.2311,220.0500,3.7495,1.7335,5.49,2.5587,228.9000,6.9,3.1081,5.26,2.352
2018/10/18,2990310.0000,227.5000,6.97,3.1606,13.3,6.2092,224.9500,-3.33,-1.4587,11.98,5.6252,223.8601,3.8101,1.7315,12.9101,6.12,228.7300,-0.17,-0.0743,12.7,5.8788
2018/10/19,2758180.0000,225.2600,-2.24,-0.9846,8.26,3.8065,226.9600,2.01,0.8935,13.09,6.1205,224.1910,0.3309,0.1478,12.731,6.0205,228.3000,-0.43,-0.188,10.32,4.7344
2018/10/22,2735464.0000,226.9300,1.67,0.7414,12.48,5.8195,221.6000,-5.36,-2.3616,6.38,2.9644,221.5200,-2.671,-1.1914,8.47,3.9756,228.8700,0.57,0.2497,11.73,5.402
2018/10/23,3317962.0000,216.5900,-10.34,-4.5565,-2.76,-1.2583,218.5600,-3.04,-1.3718,-3.14,-1.4163,214.3200,-7.2,-3.2503,-1.9805,-0.9156,219.5236,-9.3464,-4.0837,-2.4764,-1.1155
2018/10/24,4150574.0000,218.1400,1.55,0.7156,-2.39,-1.0838,209.1800,-9.38,-4.2917,-19.1,-8.3669,208.4000,-5.92,-2.7622,-11.65,-5.2943,218.9300,-0.5936,-0.2704,-9.97,-4.3556
2018/10/25,3170077.0000,211.2700,-6.87,-3.1494,-16.23,-7.1341,214.0100,4.83,2.309,-10.94,-4.8633,210.3363,1.9363,0.9291,-13.5238,-6.0412,215.6900,-3.24,-1.4799,-13.04,-5.701
