id,time,favorites_to_retweets
1295777196003467264,Tue Aug 18 17:38:52 2020,25.705882352941178
1295389116935417858,Mon Aug 17 15:56:47 2020,0.0
1295372691487236103,Mon Aug 17 14:51:31 2020,0.0
1295372618372198402,Mon Aug 17 14:51:13 2020,0.0
1295360857166290944,Mon Aug 17 14:04:29 2020,39.714285714285715
1295068185683730433,Sun Aug 16 18:41:31 2020,0.0
1294765289255706624,Sat Aug 15 22:37:55 2020,12.16751269035533
1294737550519803905,Sat Aug 15 20:47:41 2020,0.0
1294386132214571008,Fri Aug 14 21:31:17 2020,0.0
1293754016778915840,Thu Aug 13 03:39:29 2020,0.0
1293753884159234050,Thu Aug 13 03:38:57 2020,12.330578512396695
1293687636675223552,Wed Aug 12 23:15:42 2020,8.053156146179402
1293641297459388416,Wed Aug 12 20:11:34 2020,6.7894736842105265
1293640323034480642,Wed Aug 12 20:07:42 2020,0.0
1293418277427970048,Wed Aug 12 05:25:22 2020,0.0
1293261312789745674,Tue Aug 11 19:01:39 2020,0.0
1291956273814990848,Sat Aug 08 04:35:53 2020,46.5
1291587847766470656,Fri Aug 07 04:11:54 2020,0.0
1291413640126504961,Thu Aug 06 16:39:39 2020,0.0
1291221954699997185,Thu Aug 06 03:57:58 2020,58.0
1291198140700270598,Thu Aug 06 02:23:20 2020,98.0
1291174985315352577,Thu Aug 06 00:51:20 2020,22.818181818181817
1291083603263201281,Wed Aug 05 18:48:12 2020,0.0
1291024141273923586,Wed Aug 05 14:51:56 2020,8.129032258064516
1291017485387325442,Wed Aug 05 14:25:29 2020,19.625
1291012879055900672,Wed Aug 05 14:07:10 2020,25.25
1290827567667109890,Wed Aug 05 01:50:49 2020,11.953846153846154
1290785945512337408,Tue Aug 04 23:05:25 2020,55.06666666666667
1290697810589839363,Tue Aug 04 17:15:12 2020,10.288659793814434
1290330704404869120,Mon Aug 03 16:56:27 2020,0.0
1290327911182942213,Mon Aug 03 16:45:21 2020,0.0
