"1115988610501750785","Wed Apr 10 14:43:13  2019",973,6898,"Boy, I really miss my old job!!! https:\/\/t.co\/i31JjGTrXk"
"1104090470098108417","Fri Mar 08 18:44:15  2019",261,1597,"The House not focusing on anti-semitism but instead condemning \"hate\" is like replacing \"Black lives matter\" with \"… https:\/\/t.co\/d0sXFTgY0z"
"1096160770700857344","Thu Feb 14 21:34:28  2019",1339,5685,"After killing Amazon's NYC HQ, not sure some progressive democrats deserve either title. This move was both anti-p… https:\/\/t.co\/B1r8y7YgQb"
"1093218182570086405","Wed Feb 06 18:41:40  2019",1215,5986,"Never thought I'd hear Sen. Sanders criticize me for not paying higher wages at my old firm. https:\/\/t.co\/xIxyD3qOy7"
"1092811639458615296","Tue Feb 05 15:46:12  2019",578,2759,"A company used to be encouraged to return money to shareholders when it couldn't reinvest in itself for a good retu… https:\/\/t.co\/Kww3JyULul"
"1019345875750006784","Tue Jul 17 22:19:29  2018",318,2106,"Looking forward to unrestrained tweeting! https:\/\/t.co\/zFcwq97djQ"
"1009446742331404294","Wed Jun 20 14:43:52  2018",139,526,"It’s a moral imperative to stop separating families. Also, must legislate\/compromise on broader immigration. Failur… https:\/\/t.co\/kX8mht0uEm"
"989232316605259777","Wed Apr 25 19:58:57  2018",47,374,"Enjoyed my #TalksAtGS interview with @Lin_Manuel &amp; his dad, Luis. They spoke about life, theater, education &amp; Puert… https:\/\/t.co\/NwQB4jGRoS"
"986596534019149824","Wed Apr 18 13:25:18  2018",52,496,"At our US-China Business Summit in Chicago, just interviewed by @WilfredFrost on @SquawkCNBC. Hope he takes me to… https:\/\/t.co\/M7LOYadGiB"
"982343620878569472","Fri Apr 06 19:45:44  2018",58,334,"Welcome to the participants in the 7th GS Veterans Integration Program, which trains vets for a post-military caree… https:\/\/t.co\/cBiedMhHDq"
"978787357146173447","Wed Mar 28 00:14:25  2018",2481,2701,"The Crown Prince is always impressive when he sets out his vision for the KSA. Can't remember WHEN my beard turned… https:\/\/t.co\/DvpOLsWoGm"
