date,volume,open,open_difference_daily,open_difference_daily_percentage,open_difference_weekly,open_difference_weekly_percentage,close,close_difference_daily,close_difference_daily_percentage,close_difference_weekly,close_difference_weekly_percentage,low,low_difference_daily,low_difference_daily_percentage,low_difference_weekly,low_difference_weekly_percentage,high,high_difference_daily,high_difference_daily_percentage,high_difference_weekly,high_difference_weekly_percentage
2017/02/22,2615385.0000,856.9500,8.11,0.9554,19.95,2.3835,855.6100,-0.83,-0.0969,19.22,2.298,852.1800,4.93,0.5819,20.7278,2.493,858.4300,0.45,0.0524,20.12,2.4001
2017/02/23,3459287.0000,857.5700,0.62,0.0723,23.57,2.8261,852.1900,-3.42,-0.3997,9.49,1.1261,848.0000,-4.18,-0.4905,15.18,1.8227,860.8600,2.43,0.2831,18.05,2.1416
2017/02/24,3684473.0000,844.6900,-12.88,-1.5019,2.85,0.3385,845.2400,-6.95,-0.8155,1.1,0.1303,837.7501,-10.2499,-1.2087,-1.6249,-0.1936,845.8100,-15.05,-1.7483,0.81,0.0959
2017/02/27,2703855.0000,842.3800,-2.31,-0.2735,0.38,0.0451,848.6400,3.4,0.4023,3.57,0.4225,839.6700,1.9199,0.2292,-1.06,-0.1261,852.5000,6.69,0.791,5.23,0.6173
2017/02/28,2787892.0000,851.4500,9.07,1.0767,2.61,0.3075,845.0400,-3.6,-0.4242,-11.4,-1.3311,842.0500,2.38,0.2834,-5.2,-0.6138,854.0900,1.59,0.1865,-3.89,-0.4534
2017/03/01,2758169.0000,853.0500,1.6,0.1879,-3.9,-0.4551,853.0800,8.04,0.9514,-2.53,-0.2957,849.0100,6.96,0.8266,-3.17,-0.372,854.8300,0.74,0.0866,-3.6,-0.4194
2017/03/02,2130010.0000,853.0800,0.03,0.0035,-4.49,-0.5236,848.9100,-4.17,-0.4888,-3.28,-0.3849,847.2800,-1.73,-0.2038,-0.72,-0.0849,854.8200,-0.01,-0.0012,-6.04,-0.7016
2017/03/03,1948195.0000,847.2000,-5.88,-0.6893,2.51,0.2972,849.8800,0.97,0.1143,4.64,0.549,846.2700,-1.01,-0.1192,8.5199,1.017,851.9850,-2.835,-0.3316,6.175,0.7301
2017/03/06,2609139.0000,845.2300,-1.97,-0.2325,2.85,0.3383,846.6100,-3.27,-0.3848,-2.03,-0.2392,841.1200,-5.15,-0.6086,1.45,0.1727,848.4900,-3.495,-0.4102,-4.01,-0.4704
2017/03/07,2246216.0000,845.4800,0.25,0.0296,-5.97,-0.7012,846.0200,-0.59,-0.0697,0.98,0.116,843.7500,2.63,0.3127,1.7,0.2019,848.4600,-0.03,-0.0035,-5.63,-0.6592
2017/03/08,2286974.0000,848.0000,2.52,0.2981,-5.05,-0.592,850.5000,4.48,0.5295,-2.58,-0.3024,846.7900,3.04,0.3603,-2.22,-0.2615,853.0700,4.61,0.5433,-1.76,-0.2059
2017/03/09,2043932.0000,851.0000,3.0,0.3538,-2.08,-0.2438,853.0000,2.5,0.2939,4.09,0.4818,850.3100,3.52,0.4157,3.03,0.3576,856.3999,3.3299,0.3903,1.5799,0.1848
2017/03/10,2434254.0000,857.0000,6.0,0.7051,9.8,1.1568,852.4600,-0.54,-0.0633,2.58,0.3036,851.7200,1.41,0.1658,5.45,0.644,857.3500,0.9501,0.1109,5.365,0.6297
2017/03/13,1906941.0000,851.7700,-5.23,-0.6103,6.54,0.7738,854.5900,2.13,0.2499,7.98,0.9426,851.7100,-0.01,-0.0012,10.59,1.259,855.6900,-1.66,-0.1936,7.2,0.8486
2017/03/14,2129358.0000,853.5500,1.78,0.209,8.07,0.9545,852.5300,-2.06,-0.2411,6.51,0.7695,847.5500,-4.16,-0.4884,3.8,0.4504,853.7500,-1.94,-0.2267,5.29,0.6235
2017/03/15,2559702.0000,854.3300,0.78,0.0914,6.33,0.7465,852.9700,0.44,0.0516,2.47,0.2904,847.1100,-0.44,-0.0519,0.32,0.0378,854.4500,0.7,0.082,1.38,0.1618
2017/03/16,1841507.0000,855.3000,0.97,0.1135,4.3,0.5053,853.4200,0.45,0.0528,0.42,0.0492,850.5100,3.4,0.4014,0.2,0.0235,855.5000,1.05,0.1229,-0.8999,-0.1051
2017/03/17,3383423.0000,853.4900,-1.81,-0.2116,-3.51,-0.4096,852.3100,-1.11,-0.1301,-0.15,-0.0176,850.6400,0.13,0.0153,-1.08,-0.1268,853.8300,-1.67,-0.1952,-3.52,-0.4106
2017/03/20,2261699.0000,851.5100,-1.98,-0.232,-0.26,-0.0305,856.9700,4.66,0.5467,2.38,0.2785,851.0100,0.37,0.0435,-0.7,-0.0822,857.8000,3.97,0.465,2.11,0.2466
2017/03/21,4376927.0000,858.8400,7.33,0.8608,5.29,0.6198,843.2000,-13.77,-1.6068,-9.33,-1.0944,841.3100,-9.7,-1.1398,-6.24,-0.7362,862.7950,4.995,0.5823,9.045,1.0594
2017/03/22,2652225.0000,840.4300,-18.41,-2.1436,-13.9,-1.627,848.0600,4.86,0.5764,-4.91,-0.5756,839.0500,-2.26,-0.2686,-8.06,-0.9515,849.3700,-13.425,-1.556,-5.08,-0.5945
2017/03/23,1947627.0000,848.2000,7.77,0.9245,-7.1,-0.8301,847.3800,-0.68,-0.0802,-6.04,-0.7077,844.8000,5.75,0.6853,-5.71,-0.6714,850.8900,1.52,0.179,-4.61,-0.5389
2017/03/24,2135812.0000,851.6800,3.48,0.4103,-1.81,-0.2121,845.6100,-1.77,-0.2089,-6.7,-0.7861,843.5300,-1.27,-0.1503,-7.11,-0.8358,851.8000,0.91,0.1069,-2.03,-0.2378
2017/03/27,2754903.0000,838.0700,-13.61,-1.598,-13.44,-1.5784,846.8200,1.21,0.1431,-10.15,-1.1844,833.5000,-10.03,-1.1891,-17.51,-2.0576,850.3000,-1.5,-0.1761,-7.5,-0.8743
2017/03/28,3037117.0000,851.7500,13.68,1.6323,-7.09,-0.8255,856.0000,9.18,1.0841,12.8,1.518,850.1000,16.6,1.9916,8.79,1.0448,858.4600,8.16,0.9597,-4.335,-0.5024
2017/03/29,4479102.0000,859.0500,7.3,0.8571,18.62,2.2155,874.3200,18.32,2.1402,26.26,3.0965,859.0200,8.92,1.0493,19.97,2.3801,876.4380,17.978,2.0942,27.068,3.1868
2017/03/30,2758154.0000,874.9500,15.9,1.8509,26.75,3.1537,876.3400,2.02,0.231,28.96,3.4176,871.6600,12.64,1.4714,26.86,3.1795,877.0600,0.622,0.071,26.17,3.0756
2017/03/31,3949283.0000,877.0000,2.05,0.2343,25.32,2.9729,886.5400,10.2,1.1639,40.93,4.8403,876.6500,4.99,0.5725,33.12,3.9264,890.3500,13.29,1.5153,38.55,4.5257
2017/04/03,3418998.0000,888.0000,11.0,1.2543,49.93,5.9577,891.5100,4.97,0.5606,44.69,5.2774,885.4200,8.77,1.0004,51.92,6.2292,893.4900,3.14,0.3527,43.19,5.0794
2017/04/04,4976736.0000,891.5000,3.5,0.3941,39.75,4.6669,906.8300,15.32,1.7184,50.83,5.9381,890.2800,4.86,0.5489,40.18,4.7265,908.5384,15.0484,1.6842,50.0784,5.8335
2017/04/05,7497229.0000,910.8200,19.32,2.1671,51.77,6.0264,909.2800,2.45,0.2702,34.96,3.9985,905.6200,15.34,1.7231,46.6,5.4248,923.7200,15.1816,1.671,47.282,5.3948
2017/04/06,6338183.0000,913.8000,2.98,0.3272,38.85,4.4403,898.2800,-11.0,-1.2097,21.94,2.5036,894.4927,-11.1273,-1.2287,22.8327,2.6195,917.1899,-6.5301,-0.7069,40.1299,4.5755
2017/04/07,3708367.0000,899.6500,-14.15,-1.5485,22.65,2.5827,894.8800,-3.4,-0.3785,8.34,0.9407,889.3100,-5.1827,-0.5794,12.66,1.4441,900.0900,-17.0999,-1.8644,9.74,1.094
2017/04/10,3180999.0000,899.6300,-0.02,-0.0022,11.63,1.3097,907.0400,12.16,1.3588,15.53,1.742,899.0000,9.69,1.0896,13.58,1.5337,908.5100,8.42,0.9355,15.02,1.681
2017/04/11,3008307.0000,907.0400,7.41,0.8237,15.54,1.7431,902.3600,-4.68,-0.516,-4.47,-0.4929,897.5000,-1.5,-0.1669,7.22,0.811,911.2400,2.73,0.3005,2.7016,0.2974
2017/04/12,2451575.0000,903.0900,-3.95,-0.4355,-7.73,-0.8487,896.2300,-6.13,-0.6793,-13.05,-1.4352,895.2501,-2.2499,-0.2507,-10.3699,-1.1451,904.0900,-7.15,-0.7846,-19.63,-2.1251
2017/04/13,3169025.0000,891.4500,-11.64,-1.2889,-22.35,-2.4458,884.6700,-11.56,-1.2898,-13.61,-1.5151,884.4900,-10.7601,-1.2019,-10.0027,-1.1183,894.9700,-9.12,-1.0087,-22.2199,-2.4226
2017/04/17,2849145.0000,887.5000,-3.95,-0.4431,-12.15,-1.3505,901.9900,17.32,1.9578,7.11,0.7945,887.5000,3.01,0.3403,-1.81,-0.2035,902.3800,7.41,0.828,2.29,0.2544
2017/04/18,2996639.0000,900.9900,13.49,1.52,1.36,0.1512,903.7800,1.79,0.1985,-3.26,-0.3594,900.7800,13.28,1.4963,1.78,0.198,909.6100,7.23,0.8012,1.1,0.1211
2017/04/19,2865603.0000,907.8400,6.85,0.7603,0.8,0.0882,899.2000,-4.58,-0.5068,-3.16,-0.3502,897.3690,-3.411,-0.3787,-0.131,-0.0146,910.5000,0.89,0.0978,-0.74,-0.0812
2017/04/20,2808837.0000,899.7000,-8.14,-0.8966,-3.39,-0.3754,902.0600,2.86,0.3181,5.83,0.6505,896.2900,-1.079,-0.1202,1.0399,0.1162,905.3200,-5.18,-0.5689,1.23,0.136
2017/04/21,2408664.0000,902.6700,2.97,0.3301,11.22,1.2586,898.5300,-3.53,-0.3913,13.86,1.5667,896.7700,0.48,0.0536,12.28,1.3884,903.6500,-1.67,-0.1845,8.68,0.9699
2017/04/24,3118154.0000,908.6800,6.01,0.6658,21.18,2.3865,907.4100,8.88,0.9883,5.42,0.6009,903.8200,7.05,0.7862,16.32,1.8389,909.9900,6.34,0.7016,7.61,0.8433
2017/04/25,3375239.0000,907.0400,-1.64,-0.1805,6.05,0.6715,907.6200,0.21,0.0231,3.84,0.4249,903.0000,-0.82,-0.0907,2.22,0.2465,909.4800,-0.51,-0.056,-0.13,-0.0143
2017/04/26,2603720.0000,910.3000,3.26,0.3594,2.46,0.271,909.2900,1.67,0.184,10.09,1.1221,907.5600,4.56,0.505,10.191,1.1357,915.7490,6.269,0.6893,5.249,0.5765
2017/04/27,5195293.0000,914.3900,4.09,0.4493,14.69,1.6328,918.3800,9.09,0.9997,16.32,1.8092,912.1100,4.55,0.5013,15.82,1.7651,921.8600,6.111,0.6673,16.54,1.827
2017/04/28,7354916.0000,948.8300,34.44,3.7664,46.16,5.1137,924.9900,6.61,0.7197,26.46,2.9448,924.3335,12.2235,1.3401,27.5635,3.0736,949.5900,27.73,3.008,45.94,5.0838
2017/05/01,5459454.0000,927.8000,-21.03,-2.2164,19.12,2.1042,948.2300,23.24,2.5125,40.82,4.4985,927.8000,3.4665,0.375,23.98,2.6532,954.4000,4.81,0.5065,44.41,4.8803
2017/05/02,3814589.0000,946.6450,18.845,2.0311,39.605,4.3664,946.9400,-1.29,-0.136,39.32,4.3322,941.4130,13.613,1.4672,38.413,4.2539,950.1000,-4.3,-0.4505,40.62,4.4663
2017/05/03,3578108.0000,946.0000,-0.645,-0.0681,35.7,3.9218,941.0300,-5.91,-0.6241,31.74,3.4906,935.9000,-5.513,-0.5856,28.34,3.1227,946.0000,-4.1,-0.4315,30.251,3.3034
2017/05/04,2413486.0000,944.7500,-1.25,-0.1321,30.36,3.3202,937.5300,-3.5,-0.3719,19.15,2.0852,934.2150,-1.685,-0.18,22.105,2.4235,945.0000,-1.0,-0.1057,23.14,2.5101
2017/05/05,2863978.0000,940.5200,-4.23,-0.4477,-8.31,-0.8758,934.1500,-3.38,-0.3605,9.16,0.9903,930.3000,-3.915,-0.4191,5.9665,0.6455,940.7900,-4.21,-0.4455,-8.8,-0.9267
2017/05/08,3406954.0000,940.9500,0.43,0.0457,13.15,1.4173,949.0400,14.89,1.594,0.81,0.0854,939.2100,8.91,0.9578,11.41,1.2298,949.0500,8.26,0.878,-5.35,-0.5606
2017/05/09,3256357.0000,952.8000,11.85,1.2594,6.155,0.6502,952.8200,3.78,0.3983,5.88,0.6209,950.2000,10.99,1.1701,8.787,0.9334,957.8900,8.84,0.9315,7.79,0.8199
2017/05/10,2093334.0000,953.5000,0.7,0.0735,7.5,0.7928,948.9500,-3.87,-0.4062,7.92,0.8416,945.0000,-5.2,-0.5473,9.1,0.9723,953.7499,-4.1401,-0.4322,7.7499,0.8192
