date,volume,open,open_difference_daily,open_difference_daily_percentage,open_difference_weekly,open_difference_weekly_percentage,close,close_difference_daily,close_difference_daily_percentage,close_difference_weekly,close_difference_weekly_percentage,low,low_difference_daily,low_difference_daily_percentage,low_difference_weekly,low_difference_weekly_percentage,high,high_difference_daily,high_difference_daily_percentage,high_difference_weekly,high_difference_weekly_percentage
2018/04/04,99400900.0000,50.5560,-3.408,-6.3153,-10.244,-16.8487,57.3880,3.882,7.2553,1.552,2.7796,50.4000,-0.498,-0.9784,-5.036,-9.0843,57.6740,3.004,5.4948,-3.18,-5.2256
2018/04/05,95129300.0000,57.8680,7.312,14.4632,4.952,9.3582,61.1440,3.756,6.5449,9.588,18.5973,57.6400,7.24,14.3651,7.22,14.3197,61.2520,3.578,6.2038,7.516,13.9869
2018/04/06,67582650.0000,60.2000,2.332,4.0299,8.902,17.3535,59.8600,-1.284,-2.1,6.634,12.4638,59.1000,1.46,2.533,9.458,19.0524,61.8560,0.604,0.9861,7.664,14.1423
2018/04/09,51207050.0000,60.0740,-0.126,-0.2093,8.822,17.213,57.9320,-1.928,-3.2208,7.436,14.7259,57.8420,-1.258,-2.1286,8.924,18.2428,61.9000,0.044,0.0711,9.8336,18.8867
2018/04/10,55085050.0000,59.7940,-0.28,-0.4661,5.83,10.8035,60.9400,3.008,5.1923,7.434,13.8938,58.7360,0.894,1.5456,7.838,15.3994,61.4200,-0.48,-0.7754,6.75,12.3468
2018/04/11,37351020.0000,60.1480,0.354,0.592,9.592,18.973,60.1860,-0.754,-1.2373,2.798,4.8756,59.9320,1.196,2.0362,9.532,18.9127,61.7960,0.376,0.6122,4.122,7.1471
2018/04/12,37977625.0000,60.4640,0.316,0.5254,2.596,4.4861,58.8160,-1.37,-2.2763,-2.328,-3.8074,58.7360,-1.196,-1.9956,1.096,1.9015,60.7900,-1.006,-1.6279,-0.462,-0.7543
2018/04/13,36596125.0000,60.7200,0.256,0.4234,0.52,0.8638,60.0680,1.252,2.1287,0.208,0.3475,59.1960,0.46,0.7832,0.096,0.1624,60.7900,0.0,0.0,-1.066,-1.7234
2018/04/16,31447485.0000,59.8000,-0.92,-1.5152,-0.274,-0.4561,58.2420,-1.826,-3.0399,0.31,0.5351,57.8020,-1.394,-2.3549,-0.04,-0.0692,59.9320,-0.858,-1.4114,-1.968,-3.1793
2018/04/17,34655760.0000,57.7740,-2.026,-3.388,-2.02,-3.3783,57.5380,-0.704,-1.2087,-3.402,-5.5825,56.5020,-1.3,-2.2491,-2.234,-3.8035,58.4340,-1.498,-2.4995,-2.986,-4.8616
2018/04/18,32657815.0000,58.2160,0.442,0.7651,-1.932,-3.2121,58.6700,1.132,1.9674,-1.516,-2.5189,57.6320,1.13,1.9999,-2.3,-3.8377,60.0480,1.614,2.7621,-1.748,-2.8287
2018/04/19,30419000.0000,58.2160,0.0,0.0,-2.248,-3.7179,60.0160,1.346,2.2942,1.2,2.0403,57.7100,0.078,0.1353,-1.026,-1.7468,60.2020,0.154,0.2565,-0.588,-0.9673
2018/04/20,28113150.0000,59.0340,0.818,1.4051,-1.686,-2.7767,58.0480,-1.968,-3.2791,-2.02,-3.3629,57.9500,0.24,0.4159,-1.246,-2.1049,59.9960,-0.206,-0.3422,-0.794,-1.3061
2018/04/23,24403715.0000,58.2580,-0.776,-1.3145,-1.542,-2.5786,56.6740,-1.374,-2.367,-1.568,-2.6922,56.4660,-1.484,-2.5608,-1.336,-2.3113,58.3240,-1.672,-2.7869,-1.608,-2.683
2018/04/24,28391210.0000,57.0000,-1.258,-2.1594,-0.774,-1.3397,56.6920,0.018,0.0318,-0.846,-1.4703,55.6920,-0.774,-1.3707,-0.81,-1.4336,57.4180,-0.906,-1.5534,-1.016,-1.7387
2018/04/25,20002105.0000,56.7000,-0.3,-0.5263,-1.516,-2.6041,56.1380,-0.554,-0.9772,-2.532,-4.3157,55.4500,-0.242,-0.4345,-2.182,-3.7861,57.0320,-0.386,-0.6723,-3.016,-5.0226
2018/04/26,21740540.0000,55.7500,-0.95,-1.6755,-2.466,-4.2359,57.0960,0.958,1.7065,-2.92,-4.8654,55.3000,-0.15,-0.2705,-2.41,-4.1761,57.1580,0.126,0.2209,-3.044,-5.0563
2018/04/27,21734270.0000,57.0740,1.324,2.3749,-1.96,-3.3201,58.8150,1.719,3.0107,0.767,1.3213,56.7660,1.466,2.651,-1.184,-2.0431,58.8940,1.736,3.0372,-1.102,-1.8368
2018/04/30,21120340.0000,58.7220,1.648,2.8875,0.464,0.7965,58.7800,-0.035,-0.0595,2.106,3.716,58.5000,1.734,3.0546,2.034,3.6022,59.7460,0.852,1.4467,1.422,2.4381
2018/05/01,23074730.0000,58.7020,-0.02,-0.0341,1.702,2.986,59.9840,1.204,2.0483,3.292,5.8068,58.6440,0.144,0.2462,2.952,5.3006,60.1640,0.418,0.6996,2.746,4.7825
2018/05/02,41730880.0000,59.7140,1.012,1.724,3.014,5.3157,60.2300,0.246,0.4101,4.092,7.2892,59.5569,0.9129,1.5567,4.1069,7.4065,61.3700,1.206,2.0045,4.338,7.6063
2018/05/03,86695450.0000,55.7580,-3.956,-6.6249,0.008,0.0143,56.8900,-3.34,-5.5454,-0.206,-0.3608,55.0460,-4.5109,-7.5741,-0.254,-0.4593,57.6080,-3.762,-6.13,0.45,0.7873
2018/05/04,42827530.0000,56.6000,0.842,1.5101,-0.474,-0.8305,58.8180,1.928,3.389,0.003,0.0051,55.9040,0.858,1.5587,-0.862,-1.5185,59.3720,1.764,3.0621,0.478,0.8116
2018/05/07,43365450.0000,59.5000,2.9,5.1237,0.778,1.3249,60.5540,1.736,2.9515,1.774,3.018,59.0340,3.13,5.5989,0.534,0.9128,61.1918,1.8198,3.0651,1.4458,2.4199
2018/05/08,29637235.0000,60.1590,0.659,1.1076,1.457,2.482,60.3940,-0.16,-0.2642,0.41,0.6835,59.8000,0.766,1.2976,1.156,1.9712,61.5500,0.3582,0.5854,1.386,2.3037
2018/05/09,28561275.0000,60.0820,-0.077,-0.128,0.368,0.6163,61.3700,0.976,1.6161,1.14,1.8927,60.0100,0.21,0.3512,0.4531,0.7608,61.4020,-0.148,-0.2405,0.032,0.0521
2018/05/10,28213855.0000,61.4999,1.4179,2.3599,5.7419,10.2979,61.0040,-0.366,-0.5964,4.114,7.2315,60.8224,0.8124,1.3538,5.7764,10.4938,62.5980,1.196,1.9478,4.99,8.662
2018/05/11,23326605.0000,61.5400,0.0401,0.0652,4.94,8.7279,60.2120,-0.792,-1.2983,1.394,2.37,59.8160,-1.0064,-1.6547,3.912,6.9977,61.7760,-0.822,-1.3131,2.404,4.049
2018/05/14,36327505.0000,60.6640,-0.876,-1.4235,1.164,1.9563,58.3940,-1.818,-3.0193,-2.16,-3.5671,58.3240,-1.492,-2.4943,-0.71,-1.2027,60.9880,-0.788,-1.2756,-0.2038,-0.3331
2018/05/15,47548765.0000,57.0020,-3.662,-6.0365,-3.157,-5.2478,56.8360,-1.558,-2.6681,-3.558,-5.8913,56.1000,-2.224,-3.8132,-3.7,-6.1873,57.3920,-3.596,-5.8962,-4.158,-6.7555
2018/05/16,28348220.0000,56.7660,-0.236,-0.414,-3.316,-5.5191,57.2960,0.46,0.8093,-4.074,-6.6384,56.3120,0.212,0.3779,-3.698,-6.1623,57.7620,0.37,0.6447,-3.64,-5.9281
2018/05/17,22091290.0000,57.1800,0.414,0.7293,-4.3199,-7.0242,56.9080,-0.388,-0.6772,-4.096,-6.7143,56.7940,0.482,0.8559,-4.0284,-6.6232,57.8375,0.0755,0.1307,-4.7605,-7.6049
2018/05/18,36218495.0000,56.9300,-0.25,-0.4372,-4.61,-7.4911,55.3640,-1.544,-2.7132,-4.848,-8.0516,54.8000,-1.994,-3.5109,-5.016,-8.3857,56.9300,-0.9075,-1.5691,-4.846,-7.8445
2018/05/21,45839220.0000,56.2660,-0.664,-1.1663,-4.398,-7.2498,56.8980,1.534,2.7708,-1.496,-2.5619,56.2600,1.46,2.6642,-2.064,-3.5389,58.2980,1.368,2.403,-2.69,-4.4107
2018/05/22,44692505.0000,57.5524,1.2864,2.2863,0.5504,0.9656,55.0020,-1.896,-3.3323,-1.834,-3.2268,54.6844,-1.5756,-2.8006,-1.4156,-2.5234,57.6000,-0.698,-1.1973,0.208,0.3624
2018/05/23,29861185.0000,55.5520,-2.0004,-3.4758,-1.214,-2.1386,55.8140,0.812,1.4763,-1.482,-2.5866,54.8000,0.1156,0.2114,-1.512,-2.685,55.9820,-1.618,-2.809,-1.78,-3.0816
2018/05/24,20853945.0000,55.6800,0.128,0.2304,-1.5,-2.6233,55.5700,-0.244,-0.4372,-1.338,-2.3512,54.9780,0.178,0.3248,-1.816,-3.1975,56.2220,0.24,0.4287,-1.6155,-2.7932
2018/05/25,19363105.0000,55.5250,-0.155,-0.2784,-1.405,-2.4679,55.7700,0.2,0.3599,0.406,0.7333,55.1220,0.144,0.2619,0.322,0.5876,55.9280,-0.294,-0.5229,-1.002,-1.7601
2018/05/29,28285765.0000,55.7020,0.177,0.3188,-0.564,-1.0024,56.7520,0.982,1.7608,-0.146,-0.2566,55.2300,0.108,0.1959,-1.03,-1.8308,57.3000,1.372,2.4532,-0.998,-1.7119
2018/05/30,37367950.0000,56.6580,0.956,1.7163,-0.8944,-1.5541,58.3440,1.592,2.8052,3.342,6.0761,56.3200,1.09,1.9736,1.6356,2.991,59.0010,1.701,2.9686,1.401,2.4323
2018/05/31,29564125.0000,57.4420,0.784,1.3837,1.89,3.4022,56.9460,-1.398,-2.3961,1.132,2.0282,56.5860,0.266,0.4723,1.786,3.2591,58.0740,-0.927,-1.5712,2.092,3.7369
2018/06/01,27089920.0000,57.1720,-0.27,-0.47,1.492,2.6796,58.3640,1.418,2.4901,2.794,5.0279,56.7678,0.1818,0.3213,1.7898,3.2555,58.3900,0.316,0.5441,2.168,3.8561
2018/06/04,23968935.0000,58.8680,1.696,2.9665,3.343,6.0207,59.3480,0.984,1.686,3.578,6.4156,58.7096,1.9418,3.4206,3.5876,6.5085,59.8000,1.41,2.4148,3.872,6.9232
2018/06/05,29389365.0000,59.5400,0.672,1.1415,3.838,6.8902,58.2260,-1.122,-1.8905,1.474,2.5973,57.3480,-1.3616,-2.3192,2.118,3.8349,59.5600,-0.24,-0.4013,2.26,3.9442
2018/06/06,93712000.0000,60.1000,0.56,0.9405,3.442,6.075,63.9000,5.674,9.7448,5.556,9.5228,59.4960,2.148,3.7456,3.176,5.6392,64.4340,4.874,8.1833,5.433,9.2083
2018/06/07,71680550.0000,63.2300,3.13,5.208,5.788,10.0763,63.2180,-0.682,-1.0673,6.272,11.0139,62.7160,3.22,5.4121,6.13,10.8331,66.0000,1.566,2.4304,7.926,13.6481
2018/06/08,40960875.0000,63.8000,0.57,0.9015,6.628,11.5931,63.5320,0.314,0.4967,5.168,8.8548,63.4300,0.714,1.1385,6.6622,11.7359,64.8960,-1.104,-1.6727,6.506,11.1423
2018/06/11,65830250.0000,64.5020,0.702,1.1003,5.634,9.5706,66.4200,2.888,4.5457,7.072,11.9162,64.5000,1.07,1.6869,5.7904,9.8628,66.9320,2.036,3.1373,7.132,11.9264
2018/06/12,111282150.0000,68.9400,4.438,6.8804,9.4,15.7877,68.5540,2.134,3.2129,10.328,17.7378,67.6000,3.1,4.8062,10.252,17.8768,70.9940,4.062,6.0688,11.434,19.1974
2018/06/13,47007335.0000,69.3412,0.4012,0.582,9.2412,15.3764,68.9560,0.402,0.5864,5.056,7.9124,67.9600,0.36,0.5325,8.464,14.2262,69.4400,-1.554,-2.1889,5.006,7.7692
2018/06/14,54805750.0000,69.5260,0.1848,0.2665,6.296,9.9573,71.5440,2.588,3.7531,8.326,13.1703,69.3200,1.36,2.0012,6.604,10.53,71.7500,2.31,3.3266,5.75,8.7121
2018/06/15,54137800.0000,70.7680,1.242,1.7864,6.968,10.9216,71.6340,0.09,0.1258,8.102,12.7526,70.2500,0.93,1.3416,6.82,10.752,72.9340,1.184,1.6502,8.038,12.386
2018/06/18,60127250.0000,71.0800,0.312,0.4409,6.578,10.1981,74.1660,2.532,3.5346,7.746,11.6621,70.9000,0.65,0.9253,6.4,9.9225,74.7460,1.812,2.4844,7.814,11.6745
2018/06/19,63674200.0000,73.0320,1.952,2.7462,4.092,5.9356,70.5100,-3.656,-4.9295,1.956,2.8532,69.2500,-1.65,-2.3272,1.65,2.4408,74.0000,-0.746,-0.998,3.006,4.2342
2018/06/20,41851340.0000,71.6080,-1.424,-1.9498,2.2668,3.2691,72.4440,1.934,2.7429,3.488,5.0583,70.4000,1.15,1.6606,2.44,3.5903,72.8760,-1.124,-1.5189,3.436,4.9482
2018/06/21,39749230.0000,72.4000,0.792,1.106,2.874,4.1337,69.5020,-2.942,-4.0611,-2.042,-2.8542,69.2540,-1.146,-1.6278,-0.066,-0.0952,73.2428,0.3668,0.5033,1.4928,2.0806
2018/06/22,51268850.0000,70.3080,-2.092,-2.8895,-0.46,-0.65,66.7260,-2.776,-3.9941,-4.908,-6.8515,66.4000,-2.854,-4.1211,-3.85,-5.4804,70.4500,-2.7928,-3.8131,-2.484,-3.4058
2018/06/25,34625445.0000,66.0240,-4.284,-6.0932,-5.056,-7.1131,66.6020,-0.124,-0.1858,-7.564,-10.1987,65.5000,-0.9,-1.3554,-5.4,-7.6164,67.6940,-2.756,-3.912,-7.052,-9.4346
2018/06/26,37173745.0000,67.2108,1.1868,1.7975,-5.8212,-7.9708,68.4000,1.798,2.6996,-2.11,-2.9925,65.1598,-0.3402,-0.5194,-4.0902,-5.9064,68.7100,1.016,1.5009,-5.29,-7.1486
2018/06/27,41569085.0000,69.0000,1.7892,2.6621,-2.608,-3.6421,68.9000,0.5,0.731,-3.544,-4.8921,67.9000,2.7402,4.2054,-2.5,-3.5511,70.1580,1.448,2.1074,-2.718,-3.7296
2018/06/28,41940860.0000,69.7320,0.732,1.0609,-2.668,-3.6851,69.9860,1.086,1.5762,0.484,0.6964,69.2220,1.322,1.947,-0.032,-0.0462,71.4040,1.246,1.776,-1.8388,-2.5106
2018/06/29,32379515.0000,70.6660,0.934,1.3394,0.358,0.5092,68.5900,-1.396,-1.9947,1.864,2.7935,68.4820,-0.74,-1.069,2.082,3.1355,70.7720,-0.632,-0.8851,0.322,0.4571
2018/07/02,93663550.0000,72.0140,1.348,1.9076,5.99,9.0725,67.0140,-1.576,-2.2977,0.412,0.6186,65.9700,-2.512,-3.6681,0.47,0.7176,72.9560,2.184,3.086,5.262,7.7732
2018/07/03,61413200.0000,66.3500,-5.664,-7.8651,-0.8608,-1.2807,62.1720,-4.842,-7.2254,-6.228,-9.1053,61.9380,-4.032,-6.1119,-3.2218,-4.9445,66.4980,-6.458,-8.8519,-2.212,-3.2193
2018/07/05,87287850.0000,62.7520,-3.598,-5.4228,-6.248,-9.0551,61.8320,-0.34,-0.5469,-7.068,-10.2583,59.2440,-2.694,-4.3495,-8.656,-12.7482,62.8780,-3.62,-5.4438,-7.28,-10.3766
2018/07/06,44300990.0000,60.9910,-1.761,-2.8063,-8.741,-12.5351,61.7800,-0.052,-0.0841,-8.206,-11.7252,60.4000,1.156,1.9513,-8.822,-12.7445,62.4140,-0.464,-0.7379,-8.99,-12.5903
2018/07/09,37897705.0000,62.3980,1.407,2.3069,-8.268,-11.7001,63.7020,1.922,3.111,-4.888,-7.1264,61.6000,1.2,1.9868,-6.882,-10.0494,63.7040,1.29,2.0668,-7.068,-9.987
2018/07/10,47187785.0000,64.9120,2.514,4.029,-7.102,-9.862,64.4940,0.792,1.2433,-2.52,-3.7604,63.8400,2.24,3.6364,-2.13,-3.2287,65.5354,1.8314,2.8749,-7.4206,-10.1713
2018/07/11,24392975.0000,63.1600,-1.752,-2.699,-3.19,-4.8078,63.7920,-0.702,-1.0885,1.62,2.6057,63.0140,-0.826,-1.2939,1.076,1.7372,64.3880,-1.1474,-1.7508,-2.11,-3.173
2018/07/12,28559255.0000,64.2860,1.126,1.7828,1.534,2.4445,63.3420,-0.45,-0.7054,1.51,2.4421,62.5540,-0.46,-0.73,3.31,5.5871,64.6460,0.258,0.4007,1.768,2.8118
2018/07/13,29333880.0000,63.1160,-1.17,-1.82,2.125,3.4841,63.7740,0.432,0.682,1.994,3.2276,61.8500,-0.704,-1.1254,1.45,2.4007,63.9170,-0.729,-1.1277,1.503,2.4081
2018/07/16,39002270.0000,62.3420,-0.774,-1.2263,-0.056,-0.0897,62.0200,-1.754,-2.7503,-1.682,-2.6404,61.2500,-0.6,-0.9701,-0.35,-0.5682,63.0320,-0.885,-1.3846,-0.672,-1.0549
2018/07/17,34938910.0000,61.7620,-0.58,-0.9304,-3.15,-4.8527,64.5380,2.518,4.06,0.044,0.0682,61.7000,0.45,0.7347,-2.14,-3.3521,64.9480,1.916,3.0397,-0.5874,-0.8963
2018/07/18,28050425.0000,65.0000,3.238,5.2427,1.84,2.9132,64.7700,0.232,0.3595,0.978,1.5331,63.2500,1.55,2.5122,0.236,0.3745,65.1000,0.152,0.234,0.712,1.1058
2018/07/19,29535580.0000,63.2660,-1.734,-2.6677,-1.02,-1.5867,64.0460,-0.724,-1.1178,0.704,1.1114,62.8020,-0.448,-0.7083,0.248,0.3965,64.7080,-0.392,-0.6022,0.062,0.0959
2018/07/20,25799155.0000,64.2460,0.98,1.549,1.13,1.7904,62.7160,-1.33,-2.0766,-1.058,-1.659,62.3419,-0.4601,-0.7326,0.4919,0.7953,64.6480,-0.06,-0.0927,0.731,1.1437
2018/07/23,54874100.0000,60.3680,-3.878,-6.0362,-1.974,-3.1664,60.6400,-2.076,-3.3102,-1.38,-2.2251,58.5720,-3.7699,-6.0471,-2.678,-4.3722,61.1000,-3.548,-5.4882,-1.932,-3.0651
2018/07/24,47930930.0000,60.8842,0.5162,0.8551,-0.8778,-1.4213,59.4860,-1.154,-1.903,-5.052,-7.8279,58.5090,-0.063,-0.1076,-3.191,-5.1718,61.5434,0.4434,0.7257,-3.4046,-5.242
2018/07/25,35156910.0000,59.3480,-1.5362,-2.5232,-5.652,-8.6954,61.7480,2.262,3.8026,-3.022,-4.6657,58.9005,0.3915,0.6691,-4.3495,-6.8767,61.9240,0.3806,0.6184,-3.176,-4.8786
2018/07/26,23097835.0000,60.9700,1.622,2.733,-2.296,-3.6291,61.3300,-0.418,-0.6769,-2.716,-4.2407,60.7282,1.8277,3.103,-2.0738,-3.3021,62.1400,0.216,0.3488,-2.568,-3.9686
2018/07/27,28473450.0000,61.4500,0.48,0.7873,-2.796,-4.352,59.4360,-1.894,-3.0882,-3.28,-5.2299,59.0681,-1.6601,-2.7337,-3.2738,-5.2514,61.5387,-0.6013,-0.9677,-3.1093,-4.8096
2018/07/30,33997905.0000,59.1800,-2.27,-3.6941,-1.188,-1.9679,58.0340,-1.402,-2.3588,-2.606,-4.2975,57.2260,-1.8421,-3.1186,-1.346,-2.298,59.2200,-2.3187,-3.7679,-1.88,-3.0769
2018/07/31,25275470.0000,58.4500,-0.73,-1.2335,-2.4342,-3.9981,59.6280,1.594,2.7467,0.142,0.2387,57.8140,0.588,1.0275,-0.695,-1.1879,59.6640,0.444,0.7497,-1.8794,-3.0538
2018/08/01,43840495.0000,59.5980,1.148,1.9641,0.25,0.4212,60.1680,0.54,0.9056,-1.58,-2.5588,58.6000,0.786,1.3595,-0.3005,-0.5102,60.6000,0.936,1.5688,-1.324,-2.1381
2018/08/02,115795800.0000,65.6880,6.09,10.2185,4.718,7.7382,69.9080,9.74,16.188,8.578,13.9866,64.6320,6.032,10.2935,3.9038,6.4283,69.9980,9.398,15.5083,7.858,12.6456
2018/08/03,68233200.0000,69.5620,3.874,5.8976,8.112,13.201,69.6340,-0.274,-0.3919,10.198,17.158,68.5060,3.874,5.9939,9.4379,15.978,71.0000,1.002,1.4315,9.4613,15.3746
2018/08/06,42683830.0000,69.0920,-0.47,-0.6757,9.912,16.7489,68.3980,-1.236,-1.775,10.364,17.8585,68.3640,-0.142,-0.2073,11.138,19.4632,70.9960,-0.004,-0.0056,11.776,19.8852
2018/08/07,152982000.0000,68.7680,-0.324,-0.4689,10.318,17.6527,75.9140,7.516,10.9886,16.286,27.3127,67.8300,-0.534,-0.7811,10.016,17.3245,77.4920,6.496,9.1498,17.828,29.8807
2018/08/08,122677100.0000,73.8180,5.05,7.3435,14.22,23.8599,74.0680,-1.846,-2.4317,13.9,23.102,73.4240,5.594,8.2471,14.824,25.2969,76.5280,-0.964,-1.244,15.928,26.2838
2018/08/09,84759000.0000,73.1100,-0.708,-0.9591,7.422,11.2989,70.4900,-3.578,-4.8307,0.582,0.8325,69.1460,-4.278,-5.8264,4.514,6.9842,73.4020,-3.126,-4.0848,3.404,4.863
2018/08/10,57652550.0000,70.8000,-2.31,-3.1596,1.238,1.7797,71.0980,0.608,0.8625,1.464,2.1024,69.2000,0.054,0.0781,0.694,1.013,72.0000,-1.402,-1.91,1.0,1.4085
2018/08/13,52224600.0000,72.2260,1.426,2.0141,3.134,4.536,71.2820,0.184,0.2588,2.884,4.2165,69.8040,0.604,0.8728,1.44,2.1064,72.6380,0.638,0.8861,1.642,2.3128
2018/08/14,34742555.0000,71.6900,-0.536,-0.7421,2.922,4.2491,69.5280,-1.754,-2.4606,-6.386,-8.4122,69.4200,-0.384,-0.5501,1.59,2.3441,71.8399,-0.7981,-1.0987,-5.6521,-7.2938
2018/08/15,45365165.0000,68.3812,-3.3088,-4.6154,-5.4368,-7.3651,67.7380,-1.79,-2.5745,-6.33,-8.5462,66.4280,-2.992,-4.31,-6.996,-9.5282,68.8980,-2.9419,-4.0951,-7.63,-9.9702
2018/08/16,30226960.0000,67.9820,-0.3992,-0.5838,-5.128,-7.0141,67.0900,-0.648,-0.9566,-3.4,-4.8234,66.7640,0.336,0.5058,-2.382,-3.4449,68.4560,-0.442,-0.6415,-4.946,-6.7382
2018/08/17,94479400.0000,64.7000,-3.282,-4.8277,-6.1,-8.6158,61.1000,-5.99,-8.9283,-9.998,-14.0623,60.7060,-6.058,-9.0738,-8.494,-12.2746,65.3540,-3.102,-4.5314,-6.646,-9.2306
2018/08/20,86902150.0000,58.3408,-6.3592,-9.8287,-13.8852,-19.2247,61.6880,0.588,0.9624,-9.594,-13.4592,57.6400,-3.066,-5.0506,-12.164,-17.4259,61.7000,-3.654,-5.5911,-10.938,-15.0582
2018/08/21,65738850.0000,62.1220,3.7812,6.4812,-9.568,-13.3464,64.3800,2.692,4.3639,-5.148,-7.4042,61.8000,4.16,7.2172,-7.62,-10.9767,64.9580,3.258,5.2804,-6.8819,-9.5795
2018/08/22,29679265.0000,64.1740,2.052,3.3032,-4.2072,-6.1526,64.3280,-0.052,-0.0808,-3.41,-5.0341,62.9340,1.134,1.835,-3.494,-5.2598,64.7760,-0.182,-0.2802,-4.122,-5.9828
2018/08/23,25693425.0000,63.8280,-0.346,-0.5392,-4.154,-6.1104,64.0200,-0.308,-0.4788,-3.07,-4.5759,63.6200,0.686,1.09,-3.144,-4.7091,65.4640,0.688,1.0621,-2.992,-4.3707
2018/08/24,17963670.0000,64.1400,0.312,0.4888,-0.56,-0.8655,64.5640,0.544,0.8497,3.464,5.6694,63.8800,0.26,0.4087,3.174,5.2285,64.7700,-0.694,-1.0601,-0.584,-0.8936
2018/08/27,65313250.0000,63.6000,-0.54,-0.8419,5.2592,9.0146,63.8540,-0.71,-1.0997,2.166,3.5112,61.7620,-2.118,-3.3156,4.122,7.1513,64.4870,-0.283,-0.4369,2.787,4.517
2018/08/28,38197265.0000,63.6820,0.082,0.1289,1.56,2.5112,62.3720,-1.482,-2.3209,-2.008,-3.119,62.2380,0.476,0.7707,0.438,0.7087,63.7760,-0.711,-1.1025,-1.182,-1.8196
2018/08/29,37052690.0000,62.0540,-1.628,-2.5565,-2.12,-3.3035,61.0020,-1.37,-2.1965,-3.326,-5.1704,60.7380,-1.5,-2.4101,-2.196,-3.4894,62.3700,-1.406,-2.2046,-2.406,-3.7143
2018/08/30,36053125.0000,60.4520,-1.602,-2.5816,-3.376,-5.2892,60.6300,-0.372,-0.6098,-3.39,-5.2952,59.5440,-1.194,-1.9658,-4.076,-6.4068,60.9200,-1.45,-2.3248,-4.544,-6.9412
2018/08/31,26835240.0000,60.4000,-0.052,-0.086,-3.74,-5.831,60.3320,-0.298,-0.4915,-4.232,-6.5547,59.7200,0.176,0.2956,-4.16,-6.5122,61.0616,0.1416,0.2324,-3.7084,-5.7255
2018/09/04,41522855.0000,59.3880,-1.012,-1.6755,-4.212,-6.6226,57.7900,-2.542,-4.2134,-6.064,-9.4967,57.6000,-2.12,-3.5499,-4.162,-6.7388,59.6380,-1.4236,-2.3314,-4.849,-7.5193
2018/09/05,38536710.0000,57.0100,-2.378,-4.0042,-6.672,-10.4771,56.1480,-1.642,-2.8413,-6.224,-9.9788,55.4360,-2.164,-3.7569,-6.802,-10.929,57.3560,-2.282,-3.8264,-6.42,-10.0665
2018/09/06,37363780.0000,56.9600,-0.05,-0.0877,-5.094,-8.209,56.1900,0.042,0.0748,-4.812,-7.8883,55.7760,0.34,0.6133,-4.962,-8.1695,58.2340,0.878,1.5308,-4.136,-6.6314
2018/09/07,112211550.0000,52.0200,-4.94,-8.6728,-8.432,-13.9483,52.6480,-3.542,-6.3036,-7.982,-13.1651,50.4510,-5.325,-9.5471,-9.093,-15.2711,53.6700,-4.564,-7.8373,-7.25,-11.9009
2018/09/10,71161250.0000,54.6520,2.632,5.0596,-5.748,-9.5166,57.1000,4.452,8.4562,-3.232,-5.357,54.2000,3.749,7.431,-5.52,-9.2431,57.2060,3.536,6.5884,-3.8556,-6.3143
2018/09/11,45805305.0000,55.8940,1.242,2.2726,-3.494,-5.8833,55.8880,-1.212,-2.1226,-1.902,-3.2912,54.7100,0.51,0.941,-2.89,-5.0174,56.4000,-0.806,-1.4089,-3.238,-5.4294
2018/09/12,50010750.0000,56.2880,0.394,0.7049,-0.722,-1.2664,58.1080,2.22,3.9722,1.96,3.4908,55.7293,1.0193,1.8631,0.2933,0.5291,58.5000,2.1,3.7234,1.144,1.9946
2018/09/13,31666405.0000,57.6040,1.316,2.338,0.644,1.1306,57.8920,-0.216,-0.3717,1.702,3.029,57.0360,1.3067,2.3447,1.26,2.259,59.0000,0.5,0.8547,0.766,1.3154
2018/09/14,33788260.0000,57.7520,0.148,0.2569,5.732,11.0188,59.0400,1.148,1.983,6.392,12.141,57.3040,0.268,0.4699,6.853,13.5835,59.4651,0.4651,0.7883,5.7951,10.7977
2018/09/17,34331040.0000,58.0080,0.256,0.4433,3.356,6.1407,58.9680,-0.072,-0.122,1.868,3.2715,57.6260,0.322,0.5619,3.426,6.321,60.1740,0.7089,1.1921,2.968,5.1883
2018/09/18,82471400.0000,59.3380,1.33,2.2928,3.444,6.1617,56.9920,-1.976,-3.351,1.104,1.9754,55.1000,-2.526,-4.3834,0.39,0.7128,60.5280,0.354,0.5883,4.128,7.3191
2018/09/19,41321765.0000,56.1020,-3.236,-5.4535,-0.186,-0.3304,59.8040,2.812,4.934,1.696,2.9187,56.1000,1.0,1.8149,0.3707,0.6652,60.0000,-0.528,-0.8723,1.5,2.5641
2018/09/20,36662385.0000,60.7120,4.61,8.2172,3.108,5.3955,59.6660,-0.138,-0.2308,1.774,3.0643,58.6660,2.566,4.574,1.63,2.8578,61.1960,1.196,1.9933,2.196,3.722
2018/09/21,25192485.0000,59.5400,-1.172,-1.9304,1.788,3.096,59.8200,0.154,0.2581,0.78,1.3211,59.0740,0.408,0.6955,1.77,3.0888,60.1160,-1.08,-1.7648,0.6509,1.0946
2018/09/24,24171920.0000,59.6960,0.156,0.262,1.688,2.9099,59.9360,0.116,0.1939,0.968,1.6416,58.7160,-0.358,-0.606,1.09,1.8915,60.5999,0.4839,0.8049,0.4259,0.7078
