date,volume,open,open_difference_daily,open_difference_weekly,close,close_difference_daily,close_difference_weekly,low,low_difference_daily,low_difference_weekly,high,high_difference_daily,high_difference_weekly
2017/06/06,55159600.0000,68.9400,1.24,6.736,70.5700,1.106,7.204,67.9940,1.152,6.432,71.8986,2.2106,8.5046
2017/06/07,46743460.0000,71.2680,2.328,7.812,71.9300,1.36,6.902,71.0280,3.034,7.766,72.1000,0.2014,7.002
2017/06/08,45143385.0000,72.7500,1.482,7.55,74.0000,2.07,6.98,72.0440,1.016,6.892,74.3800,2.28,7.124
2017/06/09,86250300.0000,74.8840,2.134,7.346,71.4640,-2.536,3.262,70.9600,-1.084,3.928,75.3740,0.994,6.796
2017/06/12,52539300.0000,71.5980,-3.286,2.798,71.8020,0.338,3.728,70.1240,-0.836,2.666,72.9000,-2.474,3.924
2017/06/13,58866850.0000,73.5240,1.926,5.57,75.1900,3.388,7.22,73.3220,3.198,6.136,75.2000,2.3,6.624
2017/06/14,63892400.0000,76.2170,2.693,8.517,76.1320,0.942,6.668,75.2620,1.94,8.42,76.8500,1.65,7.162
2017/06/15,52063250.0000,74.5000,-1.717,5.56,75.0680,-1.064,4.498,73.2980,-1.964,5.304,75.0920,-1.758,3.1934
2017/06/16,31737250.0000,75.5950,1.095,4.327,74.2800,-0.788,2.35,74.0200,0.722,2.992,75.6020,0.51,3.502
2017/06/19,32167170.0000,75.0000,-0.595,2.25,73.9600,-0.32,-0.04,73.5600,-0.46,1.516,75.3400,-0.262,0.96
2017/06/20,37095550.0000,75.3340,0.334,0.45,74.4480,0.488,2.984,73.9460,0.386,2.986,75.7760,0.436,0.402
2017/06/21,24583850.0000,74.8700,-0.464,3.272,75.2800,0.832,3.478,73.6040,-0.342,3.48,75.3980,-0.378,2.498
2017/06/22,37552030.0000,75.5980,0.728,2.074,76.5220,1.242,1.332,74.7140,1.11,1.392,77.0000,1.602,1.8
2017/06/23,32125900.0000,76.4900,0.892,0.273,76.6900,0.168,0.558,75.8690,1.155,0.607,77.3980,0.398,0.548
2017/06/26,32984270.0000,77.3380,0.848,2.838,75.4980,-1.192,0.43,74.6200,-1.249,1.322,77.3900,-0.008,2.298
2017/06/27,34887470.0000,75.2800,-2.058,-0.315,72.4740,-3.024,-1.806,72.4040,-2.216,-1.616,75.2800,-2.11,-0.322
2017/06/28,31451615.0000,73.3360,-1.944,-1.664,74.2480,1.774,0.288,72.5040,0.1,-1.056,74.3480,-0.932,-0.992
2017/06/29,41012315.0000,74.1220,0.786,-1.212,72.1500,-2.098,-2.298,70.8200,-1.684,-3.126,74.2000,-0.148,-1.576
2017/06/30,29115230.0000,72.7420,-1.38,-2.128,72.3220,0.172,-2.958,71.9237,1.1037,-1.6803,73.3535,-0.8465,-2.0445
2017/07/03,31527005.0000,74.0480,1.306,-1.55,70.5240,-1.798,-5.998,70.3000,-1.6237,-4.414,74.2700,0.9165,-2.73
2017/07/05,84991500.0000,69.4400,-4.608,-7.05,65.4180,-5.106,-11.272,65.2660,-5.034,-10.603,69.4480,-4.822,-7.95
2017/07/06,96290200.0000,63.4520,-5.988,-13.886,61.7660,-3.652,-13.732,61.2600,-4.006,-13.36,64.1580,-5.29,-13.232
2017/07/07,70649750.0000,62.7000,-0.752,-12.58,62.6440,0.878,-9.83,61.4760,0.216,-10.928,63.4000,-0.758,-11.88
2017/07/10,68801450.0000,62.5800,-0.12,-10.756,63.2100,0.566,-11.038,60.6260,-0.85,-11.878,63.5880,0.188,-10.76
2017/07/11,57633800.0000,63.2000,0.62,-10.922,65.4440,2.234,-6.706,62.8600,2.234,-7.96,65.4560,1.868,-8.744
2017/07/12,51586200.0000,66.0800,2.88,-6.662,65.9040,0.46,-6.418,64.9000,2.04,-7.0237,66.6200,1.164,-6.7335
2017/07/13,42911575.0000,66.0220,-0.058,-8.026,64.6820,-1.222,-5.842,63.9940,-0.906,-6.306,66.3200,-0.3,-7.95
2017/07/14,28039620.0000,64.6380,-1.384,-4.802,65.5560,0.874,0.138,64.2440,0.25,-1.022,65.6840,-0.636,-3.764
2017/07/17,49137530.0000,65.1080,0.47,1.656,63.9140,-1.642,2.148,62.6900,-1.554,1.43,65.4200,-0.264,1.262
2017/07/18,31803550.0000,63.5000,-1.608,0.8,65.6480,1.734,3.004,63.1320,0.442,1.656,65.8260,0.406,2.426
2017/07/19,31729420.0000,65.6460,2.146,3.066,65.0520,-0.596,1.842,64.6439,1.5119,4.0179,66.3300,0.504,2.742
2017/07/20,25712580.0000,65.3800,-0.266,2.18,65.9840,0.932,0.54,64.8400,0.1961,1.98,66.0440,-0.286,0.588
2017/07/21,24358540.0000,65.8920,0.512,-0.188,65.6800,-0.304,-0.224,65.1600,0.32,0.26,66.2515,0.2075,-0.3685
2017/07/24,42991460.0000,66.0480,0.156,0.026,68.5040,2.824,3.822,66.0020,0.842,2.008,68.6798,2.4283,2.3598
2017/07/25,34889660.0000,69.0000,2.952,4.362,67.9200,-0.584,2.364,66.8300,0.828,2.586,69.1200,0.4402,3.436
2017/07/26,24047570.0000,68.0720,-0.928,2.964,68.7700,0.85,4.856,67.6240,0.794,4.934,69.1000,-0.02,3.68
2017/07/27,41429395.0000,69.2000,1.128,5.7,66.8920,-1.878,1.244,65.2580,-2.366,2.126,69.5000,0.4,3.674
2017/07/28,24349455.0000,67.3780,-1.822,1.732,67.0140,0.122,1.962,66.5020,1.244,1.8581,67.9200,-1.58,1.59
2017/07/31,42627270.0000,67.1000,-0.278,1.72,64.6940,-2.32,-1.29,64.2080,-2.294,-0.632,68.2980,0.378,2.254
2017/08/01,41424985.0000,64.6000,-2.5,-1.292,63.9140,-0.78,-1.766,63.2260,-0.982,-1.934,64.8900,-3.408,-1.3615
2017/08/02,59711750.0000,63.7880,-0.812,-2.26,65.1780,1.264,-3.326,62.2440,-0.982,-3.758,65.4240,0.534,-3.2558
2017/08/03,67621350.0000,69.0660,5.278,0.066,69.4180,4.24,1.498,68.6300,6.386,1.8,70.0000,4.576,0.88
2017/08/04,46166475.0000,69.4000,0.334,1.328,71.3820,1.964,2.612,68.6600,0.03,1.036,71.4540,1.454,2.354
2017/08/07,31546655.0000,71.4700,2.07,2.27,71.0340,-0.348,4.142,70.5500,1.89,5.292,71.8960,0.442,2.396
2017/08/08,37159190.0000,71.5060,0.036,4.128,73.0440,2.01,6.03,71.4800,0.93,4.978,73.7160,1.82,5.796
2017/08/09,34405910.0000,72.2000,0.694,5.1,72.7060,-0.338,8.012,71.7900,0.31,7.582,74.0000,0.284,5.702
2017/08/10,35315270.0000,72.3200,0.12,7.72,71.0800,-1.626,7.166,70.9320,-0.858,7.706,73.3301,-0.6699,8.4401
2017/08/11,21787810.0000,71.3940,-0.926,7.606,71.5740,0.494,6.396,70.7240,-0.208,8.48,72.2520,-1.0781,6.828
2017/08/14,22539845.0000,72.9260,1.532,3.86,72.7600,1.186,3.342,72.5200,1.796,3.89,73.5320,1.28,3.532
2017/08/15,15423005.0000,73.0400,0.114,3.64,72.4660,-0.294,1.084,71.8740,-0.646,3.214,73.0980,-0.434,1.644
2017/08/16,17030865.0000,72.6000,-0.44,1.13,72.5820,0.116,1.548,72.5040,0.63,1.954,73.3000,0.202,1.404
2017/08/17,25054125.0000,72.2420,-0.358,0.736,70.3840,-2.198,-2.66,70.3180,-2.186,-1.162,72.6600,-0.64,-1.056
2017/08/18,26954025.0000,70.5820,-1.66,-1.618,69.4920,-0.892,-3.214,69.1600,-1.158,-2.63,70.8000,-1.86,-3.2
2017/08/21,32449250.0000,69.1640,-1.418,-3.156,67.5720,-1.92,-3.508,66.3700,-2.79,-4.562,69.1640,-1.636,-4.1661
2017/08/22,21571340.0000,68.2260,-0.938,-3.168,68.2700,0.698,-3.304,67.4745,1.1045,-3.2495,68.4480,-0.716,-3.804
2017/08/23,24709735.0000,67.7980,-0.428,-5.128,70.5540,2.284,-2.206,67.6608,0.1863,-4.8592,70.6980,2.25,-2.834
2017/08/24,22857870.0000,70.5040,2.706,-2.536,70.5860,0.032,-1.88,69.9480,2.2872,-1.926,71.3320,0.634,-1.766
2017/08/25,17375930.0000,70.8480,0.344,-1.752,69.6100,-0.976,-2.972,69.4600,-0.488,-3.044,71.1380,-0.194,-2.162
2017/08/28,18731200.0000,69.4560,-1.392,-2.786,69.1320,-0.478,-1.252,67.9440,-1.516,-2.374,69.4700,-1.668,-3.19
2017/08/29,20346515.0000,67.8960,-1.56,-2.686,69.4720,0.34,-0.02,67.7500,-0.194,-1.41,69.8100,0.34,-0.99
2017/08/30,17020825.0000,69.9340,2.038,0.77,70.6360,1.164,3.064,69.4000,1.65,3.03,70.6940,0.884,1.53
2017/08/31,20316650.0000,70.7100,0.776,2.484,71.1800,0.544,2.91,70.5640,1.164,3.0895,71.6880,0.994,3.24
2017/09/01,15242750.0000,71.2240,0.514,3.426,71.0800,-0.1,0.526,70.7380,0.174,3.0772,71.5180,-0.17,0.82
2017/09/05,19182010.0000,70.7600,-0.464,0.256,69.9180,-1.162,-0.668,69.1780,-1.56,-0.77,71.0980,-0.42,-0.234
2017/09/06,20410005.0000,69.9000,-0.86,-0.948,68.9060,-1.012,-0.704,68.3120,-0.866,-1.148,70.1958,-0.9022,-0.9422
2017/09/07,21175225.0000,69.1960,-0.704,-0.26,70.1220,1.216,0.99,68.6900,0.378,0.746,70.4960,0.3002,1.026
2017/09/08,16306665.0000,69.7980,0.602,1.902,68.6800,-1.442,-0.792,68.4600,-0.23,0.71,69.9560,-0.54,0.146
2017/09/11,38255000.0000,70.2700,0.472,0.336,72.7380,4.058,2.102,70.0000,1.54,0.6,72.7420,2.786,2.048
2017/09/12,29831020.0000,72.8980,2.628,2.188,72.5500,-0.188,1.37,72.0800,2.08,1.516,73.7520,1.01,2.064
2017/09/13,20855925.0000,72.7640,-0.134,1.54,73.2460,0.696,2.166,71.9180,-0.162,1.18,73.6140,-0.138,2.096
2017/09/14,35851315.0000,72.8660,0.102,2.106,75.5280,2.282,5.61,72.5260,0.608,3.348,75.5920,1.978,4.494
2017/09/15,27036135.0000,74.9020,2.036,5.002,75.9620,0.434,7.056,74.5400,2.014,6.228,76.0000,0.408,5.8042
2017/09/18,35888865.0000,76.0500,1.148,6.854,77.0000,1.038,6.878,75.5360,0.996,6.846,77.9220,1.922,7.426
2017/09/19,32176040.0000,76.0000,-0.05,6.202,75.0200,-1.98,6.34,74.7140,-0.822,6.254,76.4780,-1.444,6.522
2017/09/20,24549790.0000,74.6000,-1.4,4.33,74.7820,-0.238,2.044,74.2140,-0.5,4.214,75.6498,-0.8282,2.9078
2017/09/21,23054360.0000,74.9800,0.38,2.082,73.2960,-1.486,0.746,72.9020,-1.312,0.822,75.3660,-0.2838,1.614
2017/09/22,40714475.0000,73.2980,-1.682,0.534,70.2180,-3.078,-3.028,70.1760,-2.726,-1.742,73.9800,-1.386,0.366
2017/09/25,37935790.0000,70.6300,-2.668,-2.236,68.9980,-1.22,-6.53,68.5760,-1.6,-3.95,71.4938,-2.4862,-4.0982
2017/09/26,35748245.0000,70.1860,-0.444,-4.716,69.0500,0.052,-6.912,68.1800,-0.396,-6.36,70.2480,-1.2458,-5.752
2017/09/27,30136875.0000,69.9800,-0.206,-6.07,68.1940,-0.856,-8.806,68.1000,-0.08,-7.436,70.2978,0.0498,-7.6242
2017/09/28,26548895.0000,67.9760,-2.004,-8.024,67.9200,-0.274,-7.1,67.0800,-1.02,-7.634,68.5500,-1.7478,-7.928
2017/09/29,25495255.0000,68.3720,0.396,-6.228,68.2200,0.3,-6.562,67.7202,0.6402,-6.4938,68.9360,0.386,-6.7138
2017/10/02,26137735.0000,68.5040,0.132,-6.476,68.3060,0.086,-4.99,67.1020,-0.6182,-5.8,68.7400,-0.196,-6.626
2017/10/03,50612750.0000,67.1800,-1.324,-6.118,69.6280,1.322,-0.59,66.2560,-0.846,-3.92,69.7100,0.97,-4.27
2017/10/04,40739975.0000,70.2500,3.07,-0.38,71.0020,1.374,2.004,69.9200,3.664,1.344,71.7240,2.014,0.2302
2017/10/05,20839565.0000,71.2000,0.95,1.014,71.0660,0.064,2.016,70.2700,0.35,2.09,71.4870,-0.237,1.239
2017/10/06,21364330.0000,70.6200,-0.58,0.64,71.3760,0.31,3.182,70.4500,0.18,2.35,72.0198,0.5328,1.722
2017/10/09,37307305.0000,69.9300,-0.69,1.954,68.5880,-2.788,0.668,68.5340,-1.916,1.454,70.3500,-1.6698,1.8
2017/10/10,34861315.0000,69.3600,-0.57,0.988,71.1180,2.53,2.898,69.1061,0.5721,1.3859,71.1260,0.776,2.19
2017/10/11,22473665.0000,70.7780,1.418,2.274,70.9200,-0.198,2.614,70.2300,1.1239,3.128,71.5200,0.394,2.78
2017/10/12,20367760.0000,70.5900,-0.188,3.41,71.1360,0.216,1.508,70.5280,0.298,4.272,71.9560,0.436,2.246
2017/10/13,17694035.0000,71.3960,0.806,1.146,71.1140,-0.022,0.112,70.7360,0.208,0.816,71.6980,-0.258,-0.026
2017/10/16,26865450.0000,70.7520,-0.644,-0.448,70.1200,-0.994,-0.946,69.4320,-1.304,-0.838,70.8960,-0.802,-0.591
2017/10/17,16451450.0000,70.1820,-0.57,-0.438,71.1500,1.03,-0.226,70.0140,0.582,-0.436,71.2440,0.348,-0.7758
2017/10/18,24680120.0000,71.1940,1.012,1.264,71.9300,0.78,3.342,70.8260,0.812,2.292,72.6000,1.356,2.25
2017/10/19,25278575.0000,71.1120,-0.082,1.752,70.3620,-1.568,-0.756,69.6400,-1.186,0.5339,71.4293,-1.1707,0.3033
2017/10/20,24628285.0000,70.5380,-0.574,-0.24,69.0200,-1.342,-1.9,68.8680,-0.772,-1.362,70.9100,-0.5193,-0.61
2017/10/23,28697990.0000,69.9760,-0.562,-0.614,67.4040,-1.616,-3.732,67.2500,-1.618,-3.278,69.9900,-0.92,-1.966
2017/10/24,22428460.0000,67.7600,-2.216,-3.636,67.4680,0.064,-3.646,67.2320,-0.018,-3.504,68.5600,-1.43,-3.138
2017/10/25,42918095.0000,67.3400,-0.42,-3.412,65.1680,-2.3,-4.952,64.7120,-2.52,-4.72,67.5000,-1.06,-3.396
2017/10/26,25050435.0000,65.5560,-1.784,-4.626,65.2340,0.066,-5.916,64.6400,-0.072,-5.374,66.0460,-1.454,-5.198
2017/10/27,34841825.0000,63.9500,-1.606,-7.244,64.1740,-1.06,-7.756,63.3320,-1.308,-7.494,64.9180,-1.128,-7.682
2017/10/30,21238095.0000,63.8360,-0.114,-7.276,64.0160,-0.158,-6.346,63.4500,0.118,-6.19,64.7560,-0.162,-6.6733
2017/10/31,28250310.0000,64.0460,0.21,-6.492,66.3060,2.29,-2.714,64.0360,0.586,-4.832,66.3900,1.634,-4.52
2017/11/01,41212435.0000,66.4500,2.404,-3.526,64.2160,-2.09,-3.188,64.0520,0.016,-3.198,66.5218,0.1318,-3.4682
2017/11/02,98856400.0000,60.0260,-6.424,-7.734,59.8520,-4.364,-7.616,58.5260,-5.526,-8.706,61.7380,-4.7838,-6.822
2017/11/03,44429665.0000,59.9000,-0.126,-7.44,61.2180,1.366,-3.95,59.0260,0.5,-5.686,61.2500,-0.488,-6.25
2017/11/06,32403445.0000,61.4000,1.5,-4.156,60.5560,-0.662,-4.678,59.8020,0.776,-4.838,61.5000,0.25,-4.546
2017/11/07,26424220.0000,60.2040,-1.196,-3.746,61.2100,0.654,-2.964,60.0060,0.204,-3.326,61.3000,-0.2,-3.618
2017/11/08,23626775.0000,61.1000,0.896,-2.736,60.8780,-0.332,-3.138,60.2600,0.254,-3.19,61.3780,0.078,-3.378
2017/11/09,27200865.0000,60.5000,-0.6,-3.546,60.5980,-0.28,-5.708,59.2600,-1.0,-4.776,60.8920,-0.486,-5.498
2017/11/10,23105400.0000,60.5000,0.0,-5.95,60.5980,0.0,-3.618,60.3700,1.11,-3.682,61.6720,0.78,-4.8498
2017/11/13,37826210.0000,60.0260,-0.474,0.0,63.0800,2.482,3.228,59.8220,-0.548,1.296,63.3600,1.688,1.622
2017/11/14,28309520.0000,63.0000,2.974,3.1,61.7400,-1.34,0.522,61.3800,1.558,2.354,63.2700,-0.09,2.02
2017/11/15,29759175.0000,61.2020,-1.798,-0.198,62.2600,0.52,1.704,60.3000,-1.08,0.498,62.4980,-0.772,0.998
2017/11/16,28972045.0000,62.7980,1.596,2.594,62.5000,0.24,1.29,62.2600,1.96,2.254,63.6280,1.13,2.328
2017/11/17,68604150.0000,65.1340,2.336,4.034,63.0100,0.51,2.132,62.6300,0.37,2.37,65.3340,1.706,3.956
2017/11/20,41209105.0000,62.7580,-2.376,2.258,61.7480,-1.262,1.15,60.9500,-1.68,1.69,63.1000,-2.234,2.208
2017/11/21,36281905.0000,62.1720,-0.586,1.672,63.5620,1.814,2.964,61.7420,0.792,1.372,63.6460,0.546,1.974
2017/11/22,24566415.0000,63.3540,1.182,3.328,62.5200,-1.042,-0.56,62.3680,0.626,2.546,63.4840,-0.162,0.124
2017/11/24,16220325.0000,62.7580,-0.596,-0.242,63.1100,0.59,1.37,62.2000,-0.168,0.82,63.2820,-0.202,0.012
2017/11/27,22688895.0000,62.6500,-0.108,1.448,63.3620,0.252,1.102,61.9020,-0.298,1.602,63.4680,0.186,0.97
2017/11/28,24708515.0000,63.2720,0.622,0.474,63.5100,0.148,1.01,62.7840,0.882,0.524,64.0000,0.532,0.372
2017/11/29,43787315.0000,63.4600,0.188,-1.674,61.5080,-2.002,-1.502,60.2460,-2.538,-2.384,63.6000,-0.4,-1.734
2017/11/30,21727170.0000,61.7120,-1.748,-1.046,61.7700,0.262,0.022,60.9080,0.662,-0.042,62.1400,-1.46,-0.96
2017/12/01,21430410.0000,61.0880,-0.624,-1.084,61.3060,-0.464,-2.256,61.0100,0.102,-0.732,62.0640,-0.076,-1.582
2017/12/04,29171135.0000,61.3000,0.212,-2.054,61.0400,-0.266,-1.48,60.1220,-0.888,-2.246,61.6530,-0.411,-1.831
2017/12/05,23218540.0000,60.4000,-0.9,-2.358,60.7400,-0.3,-2.37,60.2000,0.078,-2.0,61.6000,-0.053,-1.682
2017/12/06,35922385.0000,60.0200,-0.38,-2.63,62.6520,1.912,-0.71,60.0000,-0.2,-1.902,62.6780,1.078,-0.79
2017/12/07,23897950.0000,62.4000,2.38,-0.872,62.2480,-0.404,-1.262,62.2100,2.21,-0.574,63.7268,1.0488,-0.2732
2017/12/08,17330440.0000,62.9200,0.52,-0.54,63.0260,0.778,1.518,62.2520,0.042,2.006,63.3960,-0.3308,-0.204
2017/12/11,39630450.0000,62.9260,0.006,1.214,65.7820,2.756,4.012,62.7500,0.498,1.842,65.8020,2.406,3.662
2017/12/12,43577850.0000,66.0900,3.164,5.002,68.2060,2.424,6.9,66.0060,3.256,4.996,68.2880,2.486,6.224
2017/12/13,31088505.0000,68.1860,2.096,6.886,67.8060,-0.4,6.766,67.3000,1.294,7.178,68.8440,0.556,7.191
2017/12/14,28960120.0000,68.2020,0.016,7.802,67.5780,-0.228,6.838,67.3800,0.08,7.18,69.4880,0.644,7.888
2017/12/15,34606230.0000,68.4080,0.206,8.388,68.6900,1.112,6.038,67.1520,-0.228,7.152,68.7800,-0.708,6.102
2017/12/18,27332730.0000,68.9800,0.572,6.58,67.7740,-0.916,5.526,67.5160,0.364,5.306,69.3460,0.566,5.6192
2017/12/19,34104340.0000,68.0520,-0.928,5.132,66.2200,-1.554,3.194,66.0600,-1.456,3.808,68.2985,-1.0475,4.9025
2017/12/20,29536890.0000,66.5380,-1.514,3.612,65.7960,-0.424,0.014,65.0080,-1.052,2.258,66.6200,-1.6785,0.818
2017/12/21,21849970.0000,65.9180,-0.62,-0.172,66.3320,0.536,-1.874,65.4420,0.434,-0.564,66.7480,0.128,-1.54
2017/12/22,21038010.0000,65.9020,-0.016,-2.284,65.0400,-1.292,-2.766,64.9640,-0.478,-2.336,66.1843,-0.5637,-2.6597
2017/12/26,21843495.0000,64.7660,-1.136,-3.436,63.4580,-1.582,-4.12,63.3160,-1.648,-4.064,64.7880,-1.3963,-4.7
2017/12/27,23525420.0000,63.2000,-1.566,-5.208,62.3280,-1.13,-6.362,62.1500,-1.166,-5.002,63.5360,-1.252,-5.244
2017/12/28,21533730.0000,62.3500,-0.85,-6.63,63.0720,0.744,-4.702,61.9080,-0.242,-5.608,63.1640,-0.372,-6.182
2017/12/29,18847520.0000,63.2360,0.886,-4.816,62.2700,-0.802,-3.95,62.0000,0.092,-4.06,63.2820,0.118,-5.0165
2018/01/02,21728075.0000,62.4000,-0.836,-4.138,64.1060,1.836,-1.69,62.2000,0.2,-2.808,64.4220,1.14,-2.198
2018/01/03,22192600.0000,64.2000,1.8,-1.718,63.4500,-0.656,-2.882,63.1100,0.91,-2.332,65.0500,0.628,-1.698
2018/01/04,49722965.0000,62.5740,-1.626,-3.328,62.9240,-0.526,-2.116,61.1360,-1.974,-3.828,63.7100,-1.34,-2.4743
2018/01/05,22943640.0000,63.3240,0.75,-1.442,63.3160,0.392,-0.142,62.4000,1.264,-0.916,63.4480,-0.262,-1.34
2018/01/08,49163050.0000,63.2000,-0.124,0.0,67.2820,3.966,4.954,63.1000,0.7,0.95,67.4040,3.956,3.868
2018/01/09,35672625.0000,67.0320,3.832,4.682,66.7380,-0.544,3.666,65.4810,2.381,3.573,67.7600,0.356,4.596
2018/01/10,21515265.0000,66.4400,-0.592,3.204,66.9600,0.222,4.69,66.0000,0.519,4.0,67.4000,-0.36,4.118
2018/01/11,33204315.0000,67.0480,0.608,4.648,67.5900,0.63,3.484,66.6520,0.652,4.452,68.9620,1.562,4.54
2018/01/12,24112545.0000,67.7260,0.678,3.526,67.2440,-0.346,3.794,66.7340,0.082,3.624,68.0820,-0.88,3.032
2018/01/16,32146170.0000,67.5080,-0.218,4.934,68.0120,0.768,5.088,66.9600,0.226,5.824,69.0000,0.918,5.29
2018/01/17,35462770.0000,68.0940,0.586,4.77,69.4320,1.42,6.116,67.9500,0.99,5.55,69.8000,0.8,6.352
2018/01/18,28398145.0000,69.1340,1.04,5.934,68.9140,-0.518,1.632,68.7480,0.798,5.648,70.4600,0.66,3.056
2018/01/19,24355905.0000,69.0000,-0.134,1.968,70.0040,1.09,3.266,68.5200,-0.228,3.039,70.1180,-0.342,2.358
2018/01/22,30998885.0000,69.8800,0.88,3.44,70.3120,0.308,3.352,69.8400,1.32,3.84,71.5660,1.448,4.166
2018/01/23,27238110.0000,72.0000,2.12,4.952,70.5580,0.246,2.968,70.2000,0.36,3.548,72.1000,0.534,3.138
2018/01/24,26386930.0000,70.9160,-1.084,3.19,69.1780,-1.38,1.934,68.7040,-1.496,1.97,70.9500,-1.15,2.868
2018/01/25,33626040.0000,69.6540,-1.262,2.146,67.5280,-1.65,-0.484,67.2800,-1.424,0.32,69.8400,-1.11,0.84
2018/01/26,22677285.0000,68.3000,-1.354,0.206,68.5700,1.042,-0.862,67.1420,-0.138,-0.808,68.8000,-1.04,-1.0
2018/01/29,23691040.0000,67.9700,-0.33,-1.164,69.9060,1.336,0.992,67.6560,0.514,-1.092,70.1700,1.37,-0.29
2018/01/30,23553420.0000,69.0280,1.058,0.028,69.1640,-0.742,-0.84,68.4340,0.778,-0.086,69.6540,-0.516,-0.464
2018/01/31,30996865.0000,69.5020,0.474,-0.378,70.8620,1.698,0.55,69.0380,0.604,-0.802,71.2380,1.584,-0.328
2018/02/01,20937200.0000,70.2000,0.698,-1.8,69.8500,-1.012,-0.708,69.7260,0.688,-0.474,71.9320,0.694,-0.168
2018/02/02,18480785.0000,69.6880,-0.512,-1.228,68.7500,-1.1,-0.428,68.1020,-1.624,-0.602,70.3900,-1.542,-0.56
2018/02/05,22205830.0000,67.5940,-2.094,-2.06,66.6260,-2.124,-0.902,66.6000,-1.502,-0.68,68.8940,-1.496,-0.946
2018/02/06,25400160.0000,65.0420,-2.552,-3.258,66.7940,0.168,-1.776,64.7000,-1.9,-2.442,67.2440,-1.65,-1.556
2018/02/07,33648410.0000,67.7980,2.756,-0.172,69.0000,2.206,-0.906,67.1320,2.432,-0.524,69.2000,1.956,-0.97
2018/02/08,51482100.0000,68.6620,0.864,-0.366,63.0460,-5.954,-6.118,62.9200,-4.212,-5.514,69.7240,0.524,0.07
2018/02/09,64622150.0000,63.9860,-4.676,-5.516,62.0840,-0.962,-8.778,58.9520,-3.968,-10.086,64.1969,-5.5271,-7.0411
2018/02/12,31122395.0000,63.2260,-0.76,-6.974,63.1460,1.062,-6.704,61.2500,2.298,-8.476,63.6160,-0.5809,-8.316
2018/02/13,22773155.0000,63.0040,-0.222,-6.684,64.7320,1.586,-4.018,62.5021,1.2521,-5.5999,64.8380,1.222,-5.552
2018/02/14,19740385.0000,64.1680,1.164,-3.426,64.4620,-0.27,-2.164,63.7040,1.2019,-2.896,65.2340,0.396,-3.66
2018/02/15,29549115.0000,64.9000,0.732,-0.142,66.8130,2.351,0.019,64.4800,0.776,-0.22,66.8240,1.59,-0.42
2018/02/16,28200920.0000,66.5000,1.6,-1.298,67.0980,0.285,-1.902,66.3280,1.848,-0.804,68.6240,1.8,-0.576
2018/02/20,20029810.0000,66.8940,0.394,-1.768,66.9540,-0.144,3.908,66.3000,-0.028,3.38,68.1680,-0.456,-1.556
2018/02/21,16036250.0000,67.2060,0.312,3.22,66.6600,-0.294,4.576,66.6340,0.334,7.682,67.9386,-0.2294,3.7417
2018/02/22,34809400.0000,67.1060,-0.1,3.88,69.2340,2.574,6.088,66.9500,0.316,5.7,69.4880,1.5494,5.872
2018/02/23,29070885.0000,69.5660,2.46,6.562,70.4100,1.176,5.678,69.4200,2.47,6.9179,70.9980,1.51,6.16
2018/02/26,21672500.0000,70.7000,1.134,6.532,71.4840,1.074,7.022,70.4710,1.051,6.767,71.8000,0.802,6.566
2018/02/27,23925110.0000,71.2500,0.55,6.35,70.1980,-1.286,3.385,70.0020,-0.469,5.522,71.9980,0.198,5.174
2018/02/28,30330220.0000,70.5140,-0.736,4.014,68.6120,-1.586,1.514,68.4440,-1.558,2.116,71.0480,-0.95,2.424
2018/03/01,34362760.0000,69.0020,-1.512,2.108,66.1860,-2.426,-0.768,66.0140,-2.43,-0.286,69.7340,-1.314,1.566
2018/03/02,25443945.0000,65.3960,-3.606,-1.81,67.0240,0.838,0.364,64.5940,-1.42,-2.04,67.0440,-2.69,-0.8946
2018/03/05,19103510.0000,66.4780,1.082,-0.628,66.6700,-0.354,-2.564,65.8586,1.2646,-1.0914,67.5500,0.506,-1.938
2018/03/06,21182415.0000,66.7500,0.272,-2.816,65.6400,-1.03,-4.77,65.4060,-0.4526,-4.014,67.2740,-0.276,-3.724
2018/03/07,25009700.0000,65.0880,-1.662,-5.612,66.4600,0.82,-5.024,64.3480,-1.058,-6.123,66.5000,-0.774,-5.3
2018/03/08,17571835.0000,66.5720,1.484,-4.678,65.8200,-0.64,-4.378,65.2548,0.9068,-4.7472,66.6600,0.16,-5.338
2018/03/09,27513895.0000,64.8200,-1.752,-5.694,65.4340,-0.386,-3.178,64.4740,-0.7808,-3.97,65.6980,-0.962,-5.35
2018/03/12,41264595.0000,65.7220,0.902,-3.28,69.1020,3.668,2.916,65.3000,0.826,-0.714,69.4420,3.744,-0.292
2018/03/13,29803180.0000,68.9840,3.262,3.588,68.3680,-0.734,1.344,67.2527,1.9527,2.6587,69.0240,-0.418,1.98
2018/03/14,39760760.0000,67.3520,-1.632,0.874,65.3260,-3.042,-1.344,64.7860,-2.4667,-1.0726,67.9620,-1.062,0.412
2018/03/15,32772840.0000,65.8760,-1.476,-0.874,65.1200,-0.206,-0.52,64.2200,-0.566,-1.186,66.5700,-1.392,-0.704
2018/03/16,30566825.0000,65.1920,-0.684,0.104,64.2700,-0.85,-2.19,63.8140,-0.406,-0.534,65.4800,-1.09,-1.02
